value
12818.0
12015.0
11402.0
11157.0
11034.0
11266.0
11908.0
13366.0
14033.0
14024.0
14197.0
14613.0
14760.0
14997.0
15094.0
15179.0
15198.0
15268.0
15053.0
14829.0
15252.0
15155.0
14342.0
13333.0
12336.0
11680.0
11212.0
11090.0
10952.0
11152.0
11833.0
13110.0
13839.0
13907.0
14091.0
14269.0
14396.0
14549.0
14629.0
14684.0
14723.0
14869.0
14879.0
14546.0
14885.0
15002.0
14447.0
13302.0
12333.0
11654.0
11174.0
11047.0
10916.0
11101.0
11830.0
13191.0
13951.0
14046.0
14232.0
14582.0
14805.0
15181.0
15525.0
15690.0
15768.0
16026.0
15836.0
15657.0
15991.0
15855.0
15198.0
13996.0
12961.0
12252.0
11809.0
11552.0
11398.0
11422.0
12202.0
13574.0
14288.0
14468.0
14514.0
14806.0
14885.0
14988.0
14875.0
14758.0
14575.0
14394.0
14146.0
14024.0
14147.0
14047.0
13590.0
12823.0
11977.0
11133.0
10761.0
10471.0
10318.0
10392.0
10709.0
11168.0
11673.0
12097.0
12642.0
12795.0
12823.0
12718.0
12577.0
12514.0
12495.0
12600.0
12718.0
12731.0
13203.0
13287.0
12976.0
12532.0
11897.0
11384.0
11127.0
10963.0
10923.0
10913.0
11068.0
11490.0
12072.0
12560.0
12855.0
12565.0
12396.0
12445.0
12158.0
12002.0
12047.0
12078.0
12298.0
12496.0
13344.0
13510.0
12997.0
12500.0
11853.0
11473.0
11168.0
11126.0
11207.0
11420.0
12260.0
13646.0
14451.0
14430.0
14504.0
14510.0
14566.0
14605.0
14647.0
14460.0
14220.0
14167.0
14198.0
14315.0
14884.0
14762.0
14140.0
13318.0
12477.0
11923.0
11514.0
11299.0
11179.0
11352.0
12267.0
13611.0
14352.0
14454.0
14360.0
14445.0
14511.0
14581.0
14588.0
14515.0
14329.0
14475.0
14398.0
14482.0
14851.0
14784.0
14176.0
13320.0
12374.0
11738.0
11389.0
11178.0
11098.0
11317.0
12048.0
13459.0
14012.0
13882.0
13891.0
13849.0
13860.0
13894.0
13945.0
13808.0
13648.0
13659.0
13578.0
13528.0
14225.0
14329.0
13860.0
13063.0
12202.0
11629.0
11329.0
11144.0
11173.0
11502.0
12279.0
13837.0
14615.0
14527.0
14582.0
14557.0
14451.0
14409.0
14414.0
14347.0
14152.0
14125.0
14069.0
14015.0
14722.0
14753.0
14203.0
13292.0
12474.0
11807.0
11502.0
11267.0
11235.0
11406.0
12115.0
13467.0
14283.0
14226.0
14249.0
14513.0
14530.0
14450.0
14395.0
14181.0
13951.0
13832.0
13696.0
13834.0
14173.0
14081.0
13697.0
13051.0
11998.0
11442.0
10973.0
10858.0
10772.0
10819.0
11160.0
11630.0
12208.0
12525.0
12792.0
13074.0
12886.0
12723.0
12604.0
12304.0
12274.0
12278.0
12308.0
12562.0
13066.0
13046.0
12576.0
12111.0
11563.0
11066.0
10697.0
10575.0
10498.0
10593.0
10756.0
11010.0
11504.0
12011.0
12269.0
12433.0
12311.0
12428.0
12345.0
12268.0
12284.0
12300.0
12473.0
12867.0
13548.0
13514.0
12970.0
12303.0
11622.0
11224.0
10914.0
10799.0
10761.0
10986.0
11793.0
13122.0
14065.0
14124.0
14393.0
14586.0
14561.0
14723.0
14900.0
14731.0
14545.0
14680.0
14681.0
14716.0
15354.0
15052.0
14404.0
13644.0
12660.0
11968.0
11416.0
11173.0
11078.0
11305.0
12017.0
13410.0
14244.0
14239.0
14471.0
14881.0
14853.0
14973.0
15063.0
14964.0
14826.0
14795.0
14751.0
15035.0
15550.0
15266.0
14505.0
13629.0
12586.0
11848.0
11312.0
11047.0
10938.0
11165.0
11849.0
13158.0
14067.0
14113.0
14175.0
14408.0
14434.0
14503.0
14543.0
14332.0
14251.0
14169.0
14189.0
14296.0
14829.0
14680.0
14167.0
13302.0
12452.0
11815.0
11486.0
11294.0
11142.0
11379.0
12029.0
13445.0
14347.0
14390.0
14482.0
14582.0
14590.0
14503.0
14504.0
14357.0
14202.0
14116.0
14112.0
14210.0
14803.0
14737.0
14296.0
13484.0
12495.0
11923.0
11556.0
11326.0
11284.0
11515.0
12150.0
13458.0
14257.0
14226.0
14345.0
14354.0
14276.0
14231.0
14287.0
14180.0
13906.0
13807.0
13755.0
13716.0
14092.0
13842.0
13385.0
12780.0
11877.0
11329.0
10959.0
10687.0
10669.0
10655.0
10822.0
11408.0
12005.0
12360.0
12787.0
13065.0
13063.0
12982.0
12890.0
12793.0
12740.0
12818.0
12951.0
13119.0
13471.0
13464.0
13054.0
12664.0
12055.0
11529.0
11133.0
10983.0
10917.0
10941.0
11177.0
11419.0
11930.0
12432.0
12713.0
12682.0
12524.0
12536.0
12293.0
12109.0
11931.0
12049.0
12195.0
12743.0
13722.0
13736.0
13291.0
12855.0
12288.0
12026.0
11875.0
11797.0
11844.0
12213.0
13059.0
14542.0
15509.0
15522.0
15500.0
15291.0
15164.0
14941.0
14900.0
14699.0
14469.0
14555.0
14694.0
15108.0
15534.0
15300.0
14608.0
13666.0
12834.0
12116.0
11794.0
11654.0
11644.0
11832.0
12589.0
14038.0
14992.0
14983.0
14870.0
15011.0
14941.0
14840.0
14850.0
14663.0
14609.0
14604.0
14882.0
15222.0
15744.0
15478.0
14955.0
14027.0
13158.0
12573.0
12245.0
12089.0
12037.0
12354.0
13241.0
14617.0
15424.0
15273.0
15330.0
15394.0
15308.0
15264.0
15232.0
14937.0
14805.0
14809.0
14918.0
15294.0
15744.0
15633.0
15144.0
14324.0
13422.0
12815.0
12557.0
12402.0
12344.0
12558.0
13280.0
14699.0
15450.0
15447.0
15250.0
15097.0
14949.0
14673.0
14481.0
14280.0
14056.0
13952.0
13921.0
14391.0
15028.0
15020.0
14669.0
13938.0
13231.0
12714.0
12473.0
12354.0
12440.0
12774.0
13578.0
14876.0
15817.0
15760.0
15655.0
15380.0
15098.0
14659.0
14504.0
14217.0
13966.0
13759.0
13481.0
13754.0
14308.0
14230.0
13926.0
13397.0
12764.0
12159.0
11815.0
11696.0
11701.0
11869.0
12220.0
12710.0
13367.0
13744.0
13772.0
13773.0
13436.0
13160.0
12857.0
12696.0
12587.0
12463.0
12423.0
12620.0
13221.0
13000.0
12658.0
12190.0
11624.0
11083.0
10716.0
10420.0
10479.0
10410.0
10658.0
11048.0
11690.0
12094.0
12332.0
12358.0
12281.0
12332.0
12305.0
