temp_max_kelvins
264.39
264.27
265.29
265.29
265.38
265.94
266.23
266.44
266.14
266.26
265.55
265.29
265.04
265.03
264.63
264.75
264.77
263.18
263.06
262.84
262.34
262.67
261.97
262.25
262.4
262.02
264.21
263.66
263.79
263.74
263.57
262.52
260.12
261.03
258.61
258.51
257.68
258.97
256.63
256.49
256.27
254.9
255.04
255.0
253.31
253.99
252.76
251.81
253.47
255.11
258.73
258.26
258.09
260.08
260.57
260.92
257.14
256.94
256.51
256.85
256.86
256.95
255.05
254.06
253.95
253.46
253.58
253.81
252.55
253.31
254.38
254.45
254.13
254.47
257.68
256.95
256.62
258.22
258.91
259.17
255.66
256.12
253.26
252.91
252.72
253.07
253.78
254.78
254.07
253.13
253.68
253.22
252.03
251.68
250.79
250.57
250.61
252.02
256.32
256.6
257.09
259.33
259.44
259.56
256.62
256.19
253.18
254.25
255.19
255.1
253.07
253.27
253.27
251.7
250.66
249.76
247.46
247.53
248.51
248.72
250.3
251.53
255.34
255.79
256.48
258.19
258.44
258.4
256.97
257.0
255.29
255.23
255.14
253.94
251.29
251.22
251.59
251.32
252.44
252.96
250.65
250.01
252.07
251.77
252.26
253.87
257.66
256.69
256.89
258.99
257.91
258.49
253.82
252.05
252.25
251.48
251.97
252.26
252.46
252.21
252.47
252.02
252.22
252.25
252.73
253.63
253.48
253.76
254.09
254.71
257.51
257.33
257.41
259.23
259.55
259.63
257.39
257.89
256.9
256.91
256.58
256.78
255.75
255.76
255.69
254.87
254.83
254.58
252.75
252.52
251.13
250.71
251.3
252.77
256.21
256.52
256.73
257.22
257.53
258.08
255.64
255.75
253.59
252.87
254.21
253.92
251.72
251.26
251.26
251.16
251.27
251.15
250.84
250.82
250.71
249.37
249.04
250.35
253.01
253.0
253.31
253.73
254.0
253.76
251.78
251.97
249.19
250.08
251.19
250.96
250.0
249.79
249.63
246.48
246.31
246.83
247.59
247.81
248.5
248.52
248.89
248.75
251.91
251.9
251.95
252.89
253.15
253.26
251.21
250.74
248.36
248.55
249.48
249.55
248.13
247.89
247.86
246.02
246.73
246.79
245.98
246.25
246.2
246.32
245.41
248.34
250.6
250.49
250.47
252.63
252.86
252.93
249.91
249.48
249.1
249.44
248.92
248.63
248.41
248.24
248.06
247.77
247.64
247.51
248.29
248.13
249.37
249.15
249.37
248.7
251.01
250.6
250.39
252.01
252.04
252.24
251.11
251.17
250.95
251.15
251.54
251.64
251.04
250.94
251.25
250.92
250.75
250.8
250.62
250.72
251.43
251.3
251.22
251.57
254.43
254.61
254.71
255.83
255.88
256.12
253.36
253.16
251.94
251.9
251.97
251.87
250.91
251.06
251.41
250.04
250.23
250.26
249.27
249.26
249.58
249.62
249.26
248.41
251.9
252.15
252.1
253.0
253.42
253.93
250.74
250.14
249.13
249.25
249.35
249.16
248.64
248.56
248.64
247.47
247.38
247.52
246.37
246.55
246.63
246.5
247.16
247.19
251.67
251.64
251.58
253.23
253.5
253.24
248.49
248.6
246.94
246.94
247.23
247.22
245.73
245.53
245.62
244.81
245.11
244.8
243.96
244.39
244.54
244.25
246.89
246.88
250.56
250.23
250.05
252.49
252.64
252.34
247.61
247.14
243.67
242.97
243.68
244.47
244.91
245.07
245.32
244.8
245.24
244.82
243.07
243.96
244.32
244.17
245.14
244.22
249.59
249.31
249.05
251.98
252.28
251.82
247.75
247.04
244.22
244.01
243.6
243.38
242.41
243.01
242.59
242.04
243.48
242.86
240.94
