temp_max_kelvins
255.99
254.62
254.56
256.21
254.97
257.32
257.68
257.57
257.28
257.31
257.16
254.73
254.98
254.48
254.71
254.66
254.98
253.95
253.83
253.69
252.55
252.52
252.55
252.07
252.14
251.68
251.58
252.19
252.13
254.43
254.7
254.63
255.33
255.79
255.68
253.77
253.72
252.57
252.57
252.39
252.42
251.77
251.72
251.74
251.13
251.55
251.97
251.85
251.64
251.51
251.98
251.87
252.27
255.32
255.35
255.33
256.01
256.18
256.52
254.27
254.24
254.51
254.56
254.59
254.88
253.09
253.39
253.36
252.62
252.25
252.43
252.07
252.06
252.45
252.19
251.79
252.37
254.77
254.91
254.62
255.41
255.27
256.53
253.81
254.34
254.06
254.03
253.89
254.12
252.54
253.14
253.06
251.78
251.76
251.4
250.71
250.45
252.31
252.49
252.53
252.21
255.57
254.68
254.52
255.98
256.09
256.55
253.06
253.03
251.33
251.57
251.73
252.18
251.24
251.29
251.19
250.48
250.36
250.38
249.96
249.95
250.85
250.84
250.8
250.5
254.08
253.64
253.36
254.72
255.04
255.51
253.16
252.64
252.28
252.72
252.61
252.78
252.21
252.43
252.45
251.54
251.85
251.45
250.87
250.68
252.33
252.86
253.1
253.53
257.02
256.81
256.64
258.78
258.99
259.34
256.42
257.35
257.35
255.7
257.35
257.35
254.56
255.62
255.93
255.48
256.47
256.67
255.42
255.29
255.73
255.3
255.88
257.41
260.14
260.03
260.11
261.58
261.43
261.84
259.13
258.91
258.17
257.26
258.28
256.41
255.13
256.75
255.04
254.2
255.02
255.73
255.08
256.99
256.68
255.56
256.89
257.38
260.27
260.36
259.99
260.33
260.83
260.74
257.57
257.48
255.7
256.11
256.18
256.28
255.33
254.72
254.13
253.28
254.95
254.95
252.24
254.95
254.95
252.21
253.75
253.75
255.91
255.76
255.64
256.27
256.13
256.2
251.85
252.45
252.45
250.72
251.35
251.35
248.81
249.9
250.4
249.91
249.76
249.61
248.26
248.17
248.69
248.93
248.76
248.16
252.6
253.59
253.19
254.23
255.08
256.6
252.72
252.53
251.8
252.05
251.01
251.09
250.92
250.59
248.76
249.59
249.88
249.72
249.64
249.18
248.23
248.79
248.42
248.33
251.43
251.21
251.37
252.27
252.38
252.78
251.1
250.59
251.02
251.24
251.33
251.48
249.93
249.96
250.37
248.55
248.77
249.08
247.97
247.92
248.71
249.01
248.75
248.91
252.49
252.41
252.28
253.22
252.97
253.4
250.27
250.37
248.27
247.95
247.87
247.76
246.65
246.3
245.22
244.36
244.78
244.81
244.21
244.12
243.9
244.25
244.72
245.29
249.03
250.24
250.35
250.8
251.21
252.17
248.65
248.34
246.87
246.83
247.51
246.88
245.72
245.8
245.68
244.72
244.99
245.25
244.7
245.39
245.5
245.71
245.79
245.45
249.43
249.43
249.56
250.03
250.32
250.62
