temp_max_kelvins
245.94
245.88
247.9
248.21
249.48
250.51
250.13
250.12
247.5
247.46
244.97
244.62
243.77
243.9
244.67
244.77
244.16
243.41
243.44
243.67
244.03
244.04
244.57
244.69
245.91
246.21
250.49
250.03
249.87
250.83
251.04
251.3
247.66
247.17
244.22
244.48
244.72
244.83
244.21
243.55
243.35
243.21
241.81
241.93
242.82
241.92
243.11
243.95
244.65
245.17
247.83
248.28
248.24
249.64
249.85
249.95
247.74
247.49
246.48
246.62
247.38
247.21
247.78
247.92
247.97
248.64
248.24
248.06
248.52
248.48
250.1
250.15
250.62
250.34
251.75
252.06
252.1
252.49
252.92
253.44
253.15
253.2
253.87
253.75
253.69
253.51
253.56
253.21
253.06
253.5
253.71
253.71
253.62
253.62
254.73
255.11
255.6
255.33
256.31
256.43
256.45
256.96
257.26
257.69
256.18
256.39
254.45
255.02
255.6
255.79
255.38
254.03
252.92
251.89
251.11
249.15
248.72
248.6
247.71
247.27
248.22
249.78
253.73
253.51
252.9
253.3
252.8
253.39
251.45
250.53
249.46
249.7
249.68
249.97
249.27
249.43
249.59
249.06
249.4
249.41
248.73
248.69
249.5
249.41
251.0
249.99
253.63
253.34
252.8
253.71
253.91
254.45
252.57
252.72
253.75
254.33
255.34
255.72
256.24
256.65
256.9
257.62
257.02
256.96
257.19
256.9
256.24
256.44
257.32
256.9
259.2
259.33
259.1
260.21
259.91
260.51
257.29
257.31
256.37
256.64
256.76
256.96
257.24
257.83
257.71
258.49
258.62
258.47
259.12
258.94
258.99
258.89
258.89
258.6
260.25
259.7
258.89
259.19
257.99
258.13
256.27
255.82
253.83
254.21
253.55
253.67
251.87
251.16
250.9
249.39
247.76
247.07
245.69
244.85
245.47
244.91
241.5
245.34
249.62
251.02
251.12
252.01
251.95
252.76
249.7
249.57
247.85
247.95
248.32
248.76
247.82
247.77
247.65
247.93
248.2
247.94
247.62
247.21
248.47
248.32
248.02
248.68
250.62
251.01
250.62
252.13
252.33
252.35
248.96
248.61
246.28
246.39
246.33
245.59
244.46
243.98
244.32
243.83
244.55
244.66
244.46
245.21
246.08
246.62
246.64
248.33
252.21
251.55
250.96
252.24
252.54
252.64
251.87
251.52
251.08
251.52
251.91
252.15
252.33
253.15
253.22
252.82
252.95
252.54
253.02
252.74
253.17
253.21
253.75
253.84
255.47
255.68
255.81
256.3
256.31
256.96
253.81
252.85
250.83
250.61
250.09
249.29
247.52
248.23
248.2
246.49
246.95
246.87
246.37
245.89
245.32
244.84
245.45
248.06
250.45
251.37
250.9
252.19
250.44
249.97
246.07
245.5
242.69
242.81
244.13
245.17
245.39
244.22
244.09
244.61
244.26
244.28
243.63
243.77
244.2
244.13
246.35
245.62
248.78
248.38
247.71
249.82
250.13
250.57
249.65
249.78
249.61
250.16
250.77
251.0
250.85
250.87
250.97
250.37
250.23
250.51
250.14
249.79
249.94
250.31
250.71
251.07
254.41
254.95
254.71
256.8
256.24
255.18
252.36
250.93
246.71
247.12
247.33
247.34
246.61
246.43
246.3
246.04
245.08
245.41
245.75
246.1
245.4
246.62
246.37
246.72
253.81
254.29
254.37
255.48
255.89
256.21
253.47
253.33
251.85
251.87
252.05
252.07
250.35
250.73
250.37
251.0
251.23
251.01
250.59
250.94
251.69
251.93
252.06
253.25
256.28
256.48
256.41
257.78
256.69
257.53
254.31
253.99
250.61
250.74
248.97
250.63
250.09
249.01
248.26
246.77
245.1
245.29
243.66
244.73
243.85
244.49
248.5
248.31
252.51
252.44
253.07
255.09
255.53
254.96
249.76
250.3
248.81
247.76
246.82
246.49
245.63
244.66
243.87
243.2
242.57
242.17
241.75
243.49
242.11
241.77
241.71
244.92
249.7
249.99
250.25
252.98
252.52
252.89
247.71
247.69
244.32
243.29
243.5
243.78
243.35
243.85
243.91
241.46
240.68
240.14
239.89
240.26
240.65
