clouds_all
42
90
90
42
20
20
20
20
20
9
23
46
63
28
8
6
9
9
22
40
40
31
32
84
70
78
56
69
62
67
56
71
73
81
76
68
85
94
94
91
99
100
96
89
100
82
40
40
86
90
90
78
76
61
47
33
3
0
0
0
0
0
0
0
0
0
0
0
0
20
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
30
74
63
58
29
75
75
31
90
90
66
20
20
56
65
52
10
11
7
9
8
8
5
19
26
23
26
18
21
26
29
25
40
40
57
53
50
44
43
25
15
15
14
7
7
7
5
7
2
3
3
1
2
2
6
13
28
17
27
31
69
72
61
37
25
19
41
38
48
51
33
11
6
2
7
22
16
13
3
2
23
42
17
13
24
8
21
30
88
20
20
65
56
50
47
71
94
98
100
100
100
90
90
100
90
90
96
40
40
79
40
40
90
1
1
90
1
1
86
1
1
87
90
90
59
90
90
83
20
20
82
40
40
99
40
40
46
1
1
25
1
1
23
1
1
31
70
76
79
1
1
86
88
87
92
85
82
67
1
1
3
1
1
0
1
1
2
1
1
43
40
40
94
90
90
95
90
90
99
90
90
84
20
20
78
20
20
3
20
20
7
1
1
3
1
1
4
1
1
38
1
1
35
1
1
35
1
1
14
1
1
9
1
1
14
1
1
7
1
1
9
1
1
6
56
1
18
1
1
63
40
40
33
1
1
0
1
1
5
1
1
1
1
1
97
1
1
100
90
90
100
90
90
100
90
90
98
90
90
100
90
90
100
90
90
100
90
90
99
90
90
95
90
90
99
90
90
97
40
40
95
20
20
91
40
40
98
90
90
95
40
40
97
20
20
98
90
90
96
20
20
99
20
20
90
20
20
78
1
1
62
1
1
54
55
41
39
36
43
24
61
38
20
1
1
89
1
1
46
1
1
6
1
1
0
1
1
2
1
1
24
1
1
13
1
1
19
40
40
75
90
90
27
1
1
63
77
89
92
1
1
97
1
1
98
1
1
98
40
40
98
40
40
100
90
90
99
90
90
99
90
90
97
40
40
95
40
40
84
40
40
67
40
40
85
40
40
80
20
20
87
40
40
100
40
40
100
20
20
99
1
1
97
1
1
98
40
40
100
20
20
99
40
40
98
1
1
99
1
1
96
1
1
96
1
1
99
1
1
98
1
1
98
1
1
99
1
1
96
1
1
74
1
1
65
1
1
26
1
1
59
1
1
63
20
20
93
75
75
94
20
20
81
20
20
0
1
1
73
1
1
2
1
1
4
1
1
3
1
1
39
1
1
34
1
1
11
1
1
10
1
1
10
1
1
5
1
1
3
1
1
33
1
1
73
1
1
51
1
1
0
1
1
0
1
1
10
1
1
24
1
1
60
1
1
73
1
1
51
1
1
80
1
1
10
1
1
3
1
1
20
1
1
21
1
1
26
1
1
66
1
1
56
1
1
67
1
1
41
1
1
14
1
1
21
1
1
20
1
1
19
1
1
69
20
20
78
20
20
66
1
1
48
1
1
52
1
1
54
1
1
61
1
1
61
40
40
92
83
72
56
1
1
0
1
1
0
1
1
0
1
1
1
1
1
29
1
1
72
40
40
99
97
95
100
40
40
98
90
90
98
90
90
99
90
90
98
90
90
100
90
90
96
90
90
90
20
20
96
90
90
92
90
90
23
40
40
54
40
40
75
20
20
100
20
20
99
90
90
94
20
20
89
90
90
84
90
90
22
20
20
9
20
20
81
1
1
