clouds_all
100
1
1
100
1
1
100
90
90
100
90
90
100
20
20
95
90
90
4
1
1
0
1
1
0
1
1
5
1
1
72
1
1
94
20
20
88
90
90
88
90
90
83
1
1
84
1
1
37
1
1
0
1
1
20
1
1
17
1
1
0
1
1
0
1
1
0
1
1
0
1
1
0
1
1
0
1
1
83
1
1
42
1
1
62
40
40
4
20
20
1
6
9
9
1
1
21
1
1
6
1
1
15
1
1
42
1
1
46
20
20
34
40
40
100
1
1
67
20
20
60
90
90
98
20
20
100
20
20
100
40
40
99
20
20
99
40
40
98
40
40
99
90
90
99
90
90
69
20
20
38
75
75
51
40
40
83
90
90
98
40
40
100
1
1
48
1
1
42
1
1
18
1
1
4
1
1
13
1
1
41
40
40
31
90
90
100
90
90
100
90
90
97
90
90
98
90
90
95
20
20
20
1
1
3
20
20
60
20
20
62
1
1
79
1
1
16
1
1
22
20
20
36
90
90
28
20
20
23
20
20
69
20
20
85
90
90
52
1
1
17
1
1
8
1
1
4
1
1
30
20
20
25
1
1
28
1
1
68
1
1
76
1
1
32
1
1
74
1
1
75
40
40
33
40
40
13
20
20
50
63
76
86
1
1
51
1
1
4
1
1
3
1
1
13
20
20
27
90
90
65
90
90
76
90
90
85
40
40
83
1
1
7
1
1
11
1
1
47
90
90
92
90
90
99
90
90
100
90
90
100
90
90
92
1
1
76
1
1
83
1
1
86
20
20
99
20
20
100
85
89
95
20
20
95
20
20
96
20
20
88
20
20
83
20
20
12
1
1
37
90
90
81
90
90
86
90
90
100
90
90
95
90
90
48
20
20
20
1
1
5
1
1
10
1
1
77
90
90
74
20
20
98
20
20
92
20
20
97
1
1
100
90
90
100
90
90
99
90
90
71
20
20
82
1
1
58
1
1
3
1
1
44
1
1
59
1
1
52
1
1
88
1
1
98
75
75
96
90
90
96
90
90
99
40
40
99
40
40
99
40
40
100
90
90
100
40
40
100
40
40
100
90
90
100
90
90
100
90
90
100
90
90
100
90
90
99
90
90
99
90
90
99
90
90
99
90
90
