clouds_all
99
98
89
89
76
69
65
62
57
51
37
23
19
31
32
34
40
25
38
46
53
38
27
32
26
87
91
82
81
82
83
40
20
27
19
18
25
42
27
29
30
48
84
96
99
100
100
100
100
100
100
100
96
92
91
96
99
98
98
99
99
91
69
87
99
100
100
100
100
90
99
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
99
100
100
100
100
100
99
88
53
2
0
7
7
0
0
0
1
1
1
11
26
47
56
74
80
83
93
87
77
57
36
23
10
8
9
11
20
14
18
14
29
21
52
29
27
47
88
98
85
39
56
62
64
81
99
100
99
99
99
95
78
60
67
73
84
74
62
74
66
72
66
91
98
98
98
100
99
100
100
98
99
100
100
99
100
100
100
100
99
100
99
99
99
99
99
97
97
95
93
89
87
44
12
7
9
13
9
12
12
5
3
1
1
0
0
0
0
0
0
0
0
0
2
8
24
17
26
16
39
40
59
80
87
94
97
98
99
97
99
91
94
92
95
84
47
40
15
17
15
11
7
24
20
9
10
10
8
22
7
8
7
11
80
44
46
48
77
80
72
96
98
100
100
100
100
100
100
99
99
96
98
98
99
99
99
99
99
99
99
98
99
94
85
83
29
2
0
0
0
0
5
23
55
65
82
93
92
89
82
64
61
29
16
10
5
2
0
1
0
0
0
0
0
2
14
16
14
17
24
19
75
34
22
13
42
21
39
92
77
80
76
37
44
41
43
42
30
29
26
21
14
9
19
30
25
32
72
79
80
24
39
48
78
100
82
7
0
3
6
39
70
95
90
96
92
87
93
95
68
48
28
23
17
11
49
45
29
22
31
13
4
2
2
3
8
38
52
52
52
55
61
47
38
41
44
39
35
67
71
91
77
78
87
81
56
64
85
58
6
0
0
0
0
0
0
20
5
4
23
40
36
66
53
66
52
54
32
15
5
1
2
3
1
1
1
2
5
6
7
14
16
24
62
65
73
76
73
50
37
0
0
0
0
0
0
0
0
0
0
3
13
16
22
31
35
40
64
75
92
97
100
98
98
99
100
100
100
100
99
100
100
100
99
100
99
100
99
100
100
100
100
100
100
99
98
98
95
96
93
98
95
98
100
100
100
100
100
100
100
100
100
100
100
99
100
100
100
100
100
100
100
100
99
99
100
100
99
100
100
100
100
100
99
100
100
100
99
100
86
85
93
97
84
85
85
90
82
76
83
72
69
61
65
76
75
81
83
79
73
76
63
57
52
46
51
91
85
49
74
80
80
17
16
19
39
46
49
25
18
8
12
6
8
7
2
1
2
50
79
77
58
52
94
100
100
99
99
98
93
97
96
97
99
99
100
100
99
100
100
100
100
100
100
100
100
100
99
98
97
99
99
99
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
99
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
98
100
100
100
100
100
100
100
99
100
96
96
95
95
99
94
93
93
93
93
94
96
97
98
96
96
99
100
100
100
100
100
100
99
97
95
94
98
99
99
98
90
93
90
90
86
83
77
86
89
93
97
97
97
100
98
99
100
100
100
100
86
42
27
53
80
