clouds_all
100
90
90
100
90
90
100
90
90
93
90
90
1
1
3
8
20
20
32
41
49
56
20
20
86
90
90
78
20
20
86
40
40
55
40
40
46
20
20
27
40
40
43
20
20
39
53
62
77
100
88
74
23
16
6
3
4
1
0
0
0
4
18
19
28
35
38
43
21
11
26
34
51
77
73
63
40
40
1
40
40
11
40
40
6
4
6
14
40
40
50
40
40
24
12
14
19
22
30
27
14
7
1
1
2
1
2
2
2
1
1
1
1
1
1
1
12
22
31
40
66
66
73
65
33
11
4
2
3
2
1
0
0
0
0
0
13
15
17
42
28
30
61
35
51
83
68
78
40
69
76
90
90
9
3
1
1
0
3
7
15
17
17
21
12
13
26
19
32
9
47
64
3
1
1
0
0
0
0
0
0
2
5
11
7
13
8
13
15
32
40
50
33
10
29
43
15
6
3
2
2
0
0
0
0
0
0
8
6
3
22
46
80
96
20
20
82
20
20
55
20
20
0
1
7
2
3
10
4
6
10
7
11
19
18
32
60
56
55
63
64
90
90
1
45
5
2
0
14
5
17
20
63
67
71
78
80
79
80
79
84
82
86
93
93
92
96
99
75
75
95
90
90
90
90
90
47
21
4
12
40
40
5
5
24
21
59
67
29
33
48
40
16
1
1
0
0
0
0
4
100
20
20
100
40
40
100
90
90
100
90
90
99
90
90
95
40
40
87
90
90
66
90
90
71
20
20
86
20
20
73
20
20
75
20
20
86
90
90
99
20
20
98
90
90
95
20
20
100
40
40
98
20
20
33
27
18
24
40
40
40
40
40
55
20
20
57
86
76
77
84
92
95
90
90
99
90
90
87
40
40
31
20
20
32
45
46
74
40
40
96
40
40
87
90
90
25
90
90
6
9
27
54
87
98
90
80
74
79
87
85
89
20
20
90
20
20
95
90
93
95
92
93
85
20
20
18
5
30
17
60
70
7
21
34
55
3
2
0
0
1
0
0
0
0
0
1
18
18
23
19
27
21
23
57
60
62
41
30
11
20
20
0
0
1
4
20
20
6
11
11
10
4
1
9
27
45
67
74
77
80
72
64
58
57
56
36
15
3
1
0
49
48
16
23
26
25
18
51
53
18
31
40
40
56
10
0
0
20
20
0
0
0
0
0
0
0
0
0
0
0
0
0
0
30
28
75
54
18
11
3
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
20
20
46
59
77
74
40
40
54
90
90
25
90
90
5
90
90
6
90
90
7
90
90
63
90
90
86
90
90
98
20
20
93
20
20
100
40
40
100
40
40
100
20
20
100
90
90
99
90
90
99
90
90
100
90
90
100
40
40
95
20
20
94
20
20
87
85
74
67
58
62
57
90
90
87
89
85
88
40
40
100
40
40
99
20
20
95
88
88
77
60
59
59
46
60
68
79
81
75
20
20
90
20
20
79
90
90
72
20
20
49
90
90
32
40
40
44
56
76
66
72
95
93
20
20
87
90
90
82
40
40
46
4
2
6
2
3
6
7
16
10
90
90
6
20
20
67
90
90
94
74
85
84
48
37
11
9
3
3
2
3
1
24
24
32
30
29
37
44
60
72
90
90
73
40
40
66
64
51
49
44
34
18
12
7
12
29
30
39
46
50
56
53
50
55
60
60
61
82
85
82
58
54
39
25
22
16
15
9
8
3
6
18
18
25
38
35
52
57
100
99
95
90
90
92
20
20
55
79
92
95
96
99
98
100
100
100
40
40
64
20
20
41
40
40
78
40
40
32
40
40
10
20
20
1
3
2
4
40
40
19
40
40
45
40
40
72
90
90
93
90
90
89
90
90
86
40
40
69
40
40
52
90
90
33
90
90
15
90
90
24
90
90
44
90
90
30
40
40
7
2
0
0
0
17
9
6
9
10
40
40
92
40
40
62
40
40
4
18
20
19
40
40
43
20
20
47
20
20
58
20
20
52
37
41
41
90
90
19
90
90
31
20
20
100
90
90
100
20
20
100
90
90
100
90
90
100
90
90
99
90
90
98
20
20
95
90
90
94
90
90
99
90
90
97
90
90
93
90
90
93
20
20
90
40
40
91
90
90
71
77
87
82
58
40
7
0
1
0
0
0
4
21
43
48
40
40
89
90
90
54
20
20
19
4
1
0
0
0
0
0
0
0
0
0
0
0
0
3
4
3
2
2
17
4
20
37
53
40
40
2
40
40
21
20
20
21
40
40
34
40
40
1
40
40
3
40
40
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5
13
20
20
52
90
90
86
20
20
96
90
90
97
40
40
55
59
5
3
1
5
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
49
47
44
26
37
47
37
7
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
17
26
34
63
74
40
40
97
40
40
94
90
90
88
20
20
76
40
40
68
20
20
65
90
90
65
40
40
71
40
40
44
20
20
26
20
20
42
23
17
30
47
64
69
73
73
74
90
90
88
40
40
87
40
40
89
75
75
88
90
90
98
40
40
100
40
40
99
90
90
99
90
90
97
95
78
66
20
20
28
40
40
93
40
40
28
12
17
38
78
89
82
20
20
70
40
40
74
40
80
69
20
20
37
40
40
100
20
20
86
20
20
99
90
90
99
90
90
98
90
90
100
20
20
99
90
90
100
20
20
99
20
20
98
93
92
85
20
20
86
86
77
66
20
20
50
90
90
61
90
90
45
90
90
9
7
8
5
8
3
3
1
0
0
99
93
89
83
88
84
88
86
85
71
9
13
6
8
0
0
0
0
0
0
0
0
1
8
59
62
52
61
64
44
26
52
45
20
20
65
20
20
0
0
0
0
0
0
0
0
0
0
1
55
94
90
90
24
20
20
97
90
90
98
90
90
100
90
90
92
20
20
6
40
40
4
20
20
3
6
1
1
25
48
59
20
20
80
40
40
82
90
90
90
90
90
9
90
90
53
90
90
83
40
40
76
90
90
99
100
100
95
40
40
55
90
90
99
90
90
95
90
90
100
90
90
98
90
90
74
90
90
18
40
40
42
36
46
75
95
33
4
1
6
36
40
40
80
40
40
69
48
73
79
20
20
32
40
40
2
40
40
64
40
40
46
40
40
36
40
40
0
0
0
20
18
20
0
0
48
45
47
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
20
20
0
20
20
4
8
5
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
29
29
28
49
47
74
77
20
20
64
20
20
75
20
20
75
20
20
90
95
87
90
93
90
93
40
40
92
75
75
99
40
40
99
90
90
100
90
90
99
40
40
84
82
84
77
90
90
87
90
90
56
40
40
41
29
8
16
2
0
0
0
4
0
1
4
2
1
4
4
49
84
96
97
98
97
98
100
100
40
40
100
20
20
99
90
90
98
90
90
100
40
40
100
40
40
83
40
40
57
20
20
0
0
0
0
0
0
0
2
12
6
1
1
1
1
0
0
0
0
0
0
0
1
3
34
36
50
59
31
20
20
46
20
20
25
20
20
40
79
90
91
20
20
15
20
20
0
0
0
0
2
0
0
2
26
55
20
20
27
44
38
21
14
29
31
20
20
11
1
1
4
55
28
31
41
0
0
20
20
4
3
0
0
13
15
28
20
20
87
90
90
83
90
90
39
90
90
55
70
64
84
90
90
87
90
90
90
90
90
82
40
40
8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
5
1
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
3
5
11
18
26
37
57
61
71
70
76
82
73
55
29
30
36
23
3
1
9
36
38
33
35
7
12
19
24
22
40
48
51
49
42
90
90
45
90
90
37
90
90
28
6
1
49
20
20
63
75
75
98
90
90
99
40
40
98
20
20
98
20
20
97
20
20
98
20
20
100
20
20
92
40
40
82
40
40
14
40
40
40
20
20
3
40
40
13
18
15
15
15
26
30
52
81
75
73
64
66
63
59
79
100
75
0
1
4
1
2
1
1
6
4
6
0
0
4
22
52
76
40
40
95
75
75
85
67
21
35
50
62
87
20
20
96
40
40
97
90
90
93
90
90
88
92
100
100
20
20
100
100
100
100
20
20
100
98
100
100
90
90
100
90
90
100
90
90
97
90
90
88
20
20
71
40
40
95
20
20
28
33
33
41
20
20
82
40
40
51
66
75
73
20
20
70
20
20
67
40
40
100
90
90
100
40
40
100
90
90
100
90
90
100
90
90
100
90
90
100
40
40
100
40
40
99
40
40
89
40
40
0
1
1
1
1
2
9
20
20
100
40
40
100
40
40
99
20
20
99
20
20
97
20
20
86
90
90
74
20
20
85
90
90
100
20
20
90
20
20
100
98
96
100
20
20
48
1
1
47
51
64
60
20
20
83
20
20
98
20
20
98
20
20
99
20
20
100
20
20
96
65
56
49
52
59
76
20
20
62
12
0
0
0
0
0
