wind_speed
1.11
1.0
1.0
3.77
3.0
3.0
4.59
3.0
3.0
4.39
3.0
3.0
4.28
3.0
3.0
3.32
2.0
2.0
2.13
1.0
1.0
0.39
0.72
1.45
1.41
0.0
0.0
2.02
3.0
3.0
2.9
2.0
2.0
2.64
0.0
0.0
2.87
0.0
0.0
3.64
0.0
0.0
3.67
1.0
1.0
3.72
0.0
0.0
3.93
0.0
0.0
3.83
1.0
1.0
3.08
0.0
0.0
3.63
1.0
1.0
3.79
1.0
1.0
3.66
3.66
3.65
3.64
0.0
0.0
3.91
2.0
2.0
4.56
4.0
4.0
5.05
6.0
6.0
4.83
5.0
5.0
5.12
3.0
3.0
4.36
5.0
5.0
3.96
2.0
2.0
3.38
0.0
0.0
3.46
1.0
1.0
3.61
0.0
0.0
3.29
1.0
1.0
2.39
1.0
1.0
2.95
1.0
1.0
3.31
0.0
0.0
3.15
0.0
0.0
3.13
3.31
0.0
3.73
1.0
1.0
4.41
3.0
3.0
4.57
2.0
2.0
3.93
2.0
2.0
4.15
0.0
0.0
3.79
0.0
0.0
3.5
0.0
0.0
3.23
3.19
0.0
3.22
0.0
0.0
3.04
0.0
0.0
2.76
0.0
0.0
2.08
0.0
0.0
2.2
0.0
0.0
2.21
0.0
0.0
2.12
0.0
0.0
2.52
0.0
0.0
3.01
0.0
0.0
2.57
0.0
0.0
2.76
1.0
1.0
2.57
1.0
1.0
2.51
0.0
0.0
2.92
0.0
0.0
3.38
1.0
1.0
3.56
0.0
0.0
3.33
1.0
1.0
3.74
1.0
1.0
2.88
2.0
2.0
2.06
1.0
1.0
2.04
1.0
1.0
2.02
1.0
1.0
1.84
0.0
0.0
1.57
0.0
0.0
1.1
0.0
0.0
1.08
0.0
0.0
0.92
0.0
0.0
0.76
0.0
0.0
0.72
0.0
0.0
0.63
0.0
0.0
0.95
0.0
0.0
1.34
0.0
0.0
1.02
0.0
0.0
1.13
0.0
0.0
1.31
0.0
0.0
1.81
0.0
0.0
2.2
0.0
0.0
2.35
0.0
0.0
2.55
0.0
0.0
2.62
0.0
0.0
2.53
0.0
0.0
2.37
0.0
0.0
3.06
1.0
1.0
2.97
1.0
1.0
3.13
1.0
1.0
3.28
0.0
0.0
3.23
0.0
0.0
3.04
0.0
0.0
3.22
0.0
0.0
3.07
0.0
0.0
3.11
2.0
2.0
2.48
0.0
0.0
2.32
0.0
0.0
1.37
1.0
1.0
1.98
2.0
2.0
3.28
3.0
3.0
4.02
4.0
4.0
2.9
3.0
3.0
0.63
1.0
1.0
1.9
1.0
1.0
2.39
0.0
0.0
2.75
0.0
0.0
3.15
0.0
0.0
4.05
0.0
0.0
4.38
4.0
4.0
5.17
6.0
6.0
5.47
6.0
6.0
5.37
5.0
5.0
5.3
5.0
5.0
5.31
6.0
6.0
5.86
5.0
5.0
6.29
7.0
7.0
5.84
6.0
6.0
6.03
6.0
6.0
6.24
5.0
5.0
5.84
4.0
4.0
5.24
4.0
4.0
4.85
3.0
3.0
4.84
5.0
5.0
4.71
3.0
3.0
4.38
3.0
3.0
4.55
4.0
4.0
4.82
5.0
5.0
4.02
3.0
3.0
3.8
1.0
1.0
2.73
1.0
1.0
1.34
1.0
1.0
0.89
0.0
0.0
0.76
0.0
0.0
1.38
0.0
0.0
2.59
1.0
1.0
3.57
1.0
1.0
3.92
0.0
0.0
3.47
0.0
0.0
3.62
1.0
1.0
3.53
0.0
0.0
3.38
0.0
0.0
3.46
3.0
3.0
3.25
3.0
3.0
3.33
3.0
3.0
3.41
1.0
1.0
3.39
0.0
0.0
3.18
1.0
1.0
3.24
0.0
3.43
3.54
0.0
3.67
3.69
0.0
0.0
2.95
1.0
1.0
2.3
0.0
0.0
1.83
0.0
0.0
1.72
1.68
1.68
1.56
0.0
0.0
1.69
1.0
1.0
1.78
0.0
0.0
1.6
0.0
0.0
1.67
1.0
1.0
1.67
0.0
0.0
2.04
0.0
0.0
2.66
0.0
0.0
2.88
0.0
0.0
2.52
0.0
0.0
2.67
0.0
0.0
2.6
0.0
0.0
2.92
1.0
1.0
3.02
0.0
0.0
2.55
0.0
0.0
2.51
0.0
0.0
2.79
0.0
0.0
2.36
0.0
0.0
1.86
0.0
0.0
1.0
0.0
0.0
0.75
0.0
0.0
1.52
0.0
0.0
1.61
0.0
0.0
0.74
0.0
0.0
2.09
0.0
0.0
1.97
0.0
0.0
2.54
0.0
0.0
2.82
1.0
1.0
3.18
1.0
1.0
2.86
0.0
0.0
2.43
0.0
0.0
2.69
0.0
0.0
2.65
0.0
0.0
2.32
2.0
2.0
2.48
2.0
2.0
2.47
4.0
4.0
3.04
4.0
4.0
3.07
3.0
3.0
3.19
4.0
4.0
3.21
4.0
4.0
3.14
3.0
3.0
2.81
1.0
1.0
2.37
0.0
0.0
1.69
1.0
1.0
0.66
0.0
0.0
0.41
1.0
1.0
1.12
0.0
0.0
1.61
1.94
2.22
2.33
2.54
2.8
3.0
0.0
0.0
3.5
0.0
0.0
4.14
3.0
3.0
4.03
2.0
2.0
3.65
2.0
2.0
3.44
1.0
1.0
2.67
0.0
0.0
1.97
1.0
1.0
1.33
1.21
0.66
0.49
0.0
0.0
0.4
0.0
0.0
0.45
1.0
1.0
0.79
0.0
0.0
1.31
1.0
1.0
0.22
0.0
0.0
0.1
0.0
0.0
0.59
0.85
1.27
2.12
0.0
0.0
2.37
0.0
0.0
2.82
0.0
0.0
2.91
0.0
0.0
3.12
0.0
0.0
3.25
1.0
1.0
3.69
1.0
1.0
3.73
0.0
0.0
3.6
0.0
0.0
3.71
1.0
1.0
3.61
2.0
2.0
3.43
2.0
2.0
3.56
1.0
1.0
3.66
1.0
1.0
3.57
0.0
0.0
3.48
0.0
3.82
3.92
0.0
0.0
4.26
1.0
1.0
4.3
3.0
3.0
3.87
4.0
4.0
3.8
2.0
2.0
3.82
2.0
2.0
3.68
3.78
3.85
3.93
4.05
4.21
4.3
4.55
0.0
4.75
3.0
3.0
4.78
4.0
4.0
4.1
4.0
4.0
3.77
2.0
2.0
3.46
0.0
0.0
3.2
3.14
3.19
3.19
3.2
3.25
3.62
3.91
4.15
4.17
0.0
0.0
3.81
3.0
3.0
2.98
2.0
2.0
2.92
1.0
1.0
3.02
1.0
1.0
3.02
1.0
1.0
2.84
1.0
1.0
2.68
0.0
0.0
2.32
1.0
1.0
2.4
0.0
0.0
1.74
0.0
0.0
1.8
0.0
0.0
1.89
0.0
0.0
1.58
0.0
0.0
1.57
0.0
0.0
1.64
1.0
1.0
1.54
0.0
0.0
1.85
0.0
0.0
1.42
0.0
0.0
1.66
0.0
0.0
1.67
0.0
0.0
1.89
1.0
1.0
2.56
0.0
0.0
3.02
1.0
1.0
3.72
2.0
2.0
4.07
3.0
3.0
3.85
3.0
3.0
4.0
2.0
2.0
4.46
1.0
1.0
4.49
3.0
3.0
3.89
1.0
1.0
3.25
0.0
0.0
2.75
0.0
0.0
2.64
0.0
0.0
2.0
0.0
0.0
2.17
0.0
0.0
2.1
1.0
1.0
1.7
1.0
1.0
2.67
1.0
1.0
3.15
0.0
0.0
3.46
1.0
1.0
3.79
3.0
3.0
2.88
3.0
3.0
3.0
4.0
4.0
2.94
3.0
3.0
2.12
1.0
1.0
1.31
0.0
0.0
0.71
1.0
1.0
0.53
2.0
2.0
1.45
3.0
3.0
2.77
2.0
2.0
2.6
3.0
3.0
0.78
0.0
0.0
0.48
1.0
1.0
0.92
1.0
1.0
1.66
0.0
0.0
1.95
2.0
2.0
2.43
3.0
3.0
3.18
2.0
2.0
3.64
2.0
2.0
3.78
2.0
2.0
4.08
4.0
4.0
4.21
3.0
3.0
4.32
1.0
1.0
4.25
3.0
3.0
3.3
2.0
2.0
2.46
1.0
1.0
2.54
1.0
1.0
3.0
1.0
1.0
3.19
1.0
1.0
3.13
1.0
3.28
3.47
0.0
3.56
3.85
1.0
1.0
3.96
3.0
3.0
3.78
4.0
4.0
3.96
4.0
4.0
4.02
3.0
3.0
3.34
1.0
1.0
2.52
0.0
0.0
1.86
0.0
0.0
0.84
1.0
1.0
0.97
0.0
0.0
1.97
0.0
0.0
2.02
2.0
2.0
2.68
2.0
2.0
3.27
2.0
2.0
4.29
2.0
2.0
4.5
4.0
4.0
4.93
5.0
5.0
5.11
4.0
4.0
5.32
5.0
5.0
5.49
3.0
3.0
5.26
3.0
3.0
5.18
5.0
5.0
4.79
2.0
2.0
4.6
3.0
3.0
4.42
4.0
4.0
4.22
4.0
4.0
3.64
1.0
1.0
3.49
1.0
1.0
2.86
2.0
2.0
2.89
1.0
1.0
2.92
2.0
2.0
2.86
2.0
2.0
2.43
2.0
2.0
2.49
2.0
2.0
2.42
2.0
2.0
2.57
1.0
1.0
1.92
1.0
1.0
2.14
1.0
1.0
1.1
0.0
0.0
0.92
1.0
1.0
0.62
1.0
1.0
1.36
1.0
1.0
1.94
0.0
0.0
1.73
0.0
0.0
2.38
0.0
0.0
2.42
0.0
0.0
2.59
0.0
0.0
2.4
0.0
0.0
2.26
1.0
1.0
2.63
2.0
2.0
2.42
2.0
2.0
2.14
3.0
3.0
1.69
0.0
0.0
1.1
0.0
0.0
0.97
0.0
0.0
1.46
2.0
2.0
2.25
1.0
1.0
2.5
2.0
2.0
1.67
1.0
1.0
1.44
0.0
0.0
1.82
0.0
0.0
1.31
0.0
0.0
0.83
0.0
0.0
0.38
0.0
0.0
0.74
0.0
0.0
1.22
1.0
1.0
1.97
1.0
1.0
1.21
0.0
0.0
0.42
1.0
1.0
0.47
0.0
0.0
0.75
0.62
1.27
1.14
0.0
0.0
0.53
1.0
1.0
1.06
1.0
1.0
1.68
1.0
1.0
2.06
1.0
1.0
1.6
0.0
0.0
1.62
0.0
0.0
2.74
0.0
2.87
3.25
0.0
0.0
3.89
4.0
4.0
4.19
5.0
5.0
3.16
2.0
2.0
2.56
1.0
1.0
2.47
0.0
0.0
1.48
1.0
1.0
0.64
1.0
1.0
1.85
3.0
3.0
2.41
3.0
3.0
2.55
2.0
2.0
2.07
2.0
2.0
2.68
2.0
2.0
2.9
2.0
2.0
3.42
1.0
1.0
3.37
2.0
2.0
3.02
3.0
3.0
3.01
4.0
4.0
2.61
4.0
4.0
1.59
1.0
1.0
1.47
0.0
0.0
1.16
1.0
1.0
0.28
1.0
1.0
1.14
0.0
0.0
0.82
1.0
1.0
0.99
1.0
1.0
1.33
0.0
0.0
1.73
1.0
1.0
0.62
1.0
1.0
0.76
0.0
0.0
0.73
0.0
0.0
0.61
0.0
0.0
0.47
0.0
0.0
1.22
1.0
1.0
2.32
3.0
3.0
3.07
3.0
3.0
3.73
4.0
4.0
4.26
5.0
5.0
4.88
6.0
6.0
5.3
4.0
4.0
5.72
6.0
6.0
6.17
7.0
7.0
6.0
7.0
7.0
5.14
5.0
5.0
4.37
6.0
6.0
4.3
5.0
5.0
3.8
4.0
4.0
3.22
3.0
3.0
2.88
1.0
1.0
2.32
0.0
0.0
1.96
1.0
1.0
1.1
2.0
2.0
0.86
1.0
1.0
1.83
1.0
1.0
2.67
2.0
2.0
1.38
0.0
0.0
1.1
0.0
0.0
3.3
3.0
3.0
4.14
4.0
4.0
3.6
2.0
2.0
3.01
2.0
2.0
2.65
2.0
2.0
3.05
2.0
2.0
2.8
2.0
2.0
1.64
2.0
2.0
0.29
1.0
1.0
1.66
2.0
2.0
2.18
0.0
0.0
1.18
0.0
0.0
1.31
0.0
0.0
1.15
0.0
0.0
1.2
1.0
1.0
0.52
0.0
0.0
0.68
2.0
2.0
0.76
2.0
2.0
1.31
0.0
0.0
1.22
1.0
1.0
1.84
1.0
1.0
1.42
0.0
0.0
2.17
0.0
0.0
1.56
1.0
1.0
1.86
4.0
4.0
2.89
4.0
4.0
2.57
2.0
2.0
3.08
2.0
2.0
3.55
1.0
1.0
4.0
1.0
1.0
4.31
2.0
2.0
4.33
3.0
3.0
4.57
5.0
5.0
4.89
6.0
6.0
4.43
2.0
2.0
4.68
3.0
3.0
4.64
2.0
2.0
4.22
2.0
2.0
3.96
2.0
2.0
3.75
4.0
4.0
3.62
4.0
4.0
2.9
3.0
3.0
1.51
2.0
2.0
1.89
1.0
1.0
0.71
0.0
0.0
1.0
0.0
0.0
1.24
0.0
0.0
1.09
0.0
0.0
0.82
1.0
1.0
1.51
1.0
1.0
1.97
0.0
0.0
1.59
0.0
0.0
1.36
0.0
0.0
0.96
1.0
1.0
0.69
1.0
1.0
0.87
0.0
0.0
0.34
1.0
1.0
0.71
2.0
2.0
1.53
1.0
1.0
1.29
0.0
0.0
1.19
0.0
0.0
1.53
0.0
0.0
2.13
0.0
0.0
2.89
0.0
0.0
3.48
4.0
4.0
3.94
4.0
4.0
3.81
3.0
3.0
3.75
3.0
3.0
3.19
3.0
3.0
2.6
2.0
2.0
1.48
0.0
0.0
1.16
1.0
1.0
0.95
1.0
1.0
1.82
1.0
1.0
2.44
2.0
2.0
3.55
0.0
0.0
4.41
2.0
2.0
4.86
2.0
2.0
4.47
2.0
2.0
4.33
3.0
3.0
3.3
3.0
3.0
1.87
3.0
3.0
1.55
3.0
3.0
2.02
1.0
1.0
2.62
1.0
1.0
2.33
0.0
0.0
2.53
0.0
1.89
1.84
1.0
1.0
1.37
1.0
1.0
1.35
2.0
2.0
1.68
2.0
2.0
1.68
1.0
1.0
0.76
0.0
0.0
2.06
0.0
0.0
2.34
0.0
0.0
1.15
0.0
0.0
0.61
1.0
1.0
0.77
2.0
2.0
1.39
0.0
0.0
0.36
1.0
1.0
0.27
1.0
1.0
0.46
1.0
1.0
1.77
1.0
1.0
1.44
0.0
0.0
0.68
1.0
1.0
0.81
1.0
1.0
1.93
0.0
0.0
2.26
0.0
0.0
1.92
0.0
0.0
1.44
0.0
0.0
1.6
1.0
1.0
1.85
2.0
2.0
1.25
2.0
2.0
0.33
1.0
1.0
0.94
0.0
0.0
1.84
3.0
3.0
3.36
2.0
2.0
3.61
2.0
2.0
3.46
2.0
2.0
3.11
1.0
1.0
2.95
4.0
4.0
2.53
3.0
3.0
1.63
2.0
2.0
2.19
0.0
0.0
2.12
2.0
2.0
2.57
2.0
2.0
2.43
2.0
2.0
2.93
2.0
2.0
2.89
3.0
3.0
2.63
3.0
3.0
1.99
2.0
2.0
2.94
1.0
1.0
3.23
1.0
1.0
3.59
2.0
2.0
3.87
3.0
3.0
3.84
4.0
4.0
3.76
3.0
3.0
3.22
3.0
3.0
2.25
2.0
2.0
2.63
2.0
2.0
2.76
2.0
2.0
3.03
2.0
2.0
3.13
2.0
2.0
3.38
3.0
3.0
3.34
2.0
2.0
2.84
3.0
3.0
2.2
3.0
3.0
2.93
2.0
2.0
3.2
2.0
2.0
3.5
3.0
3.0
3.3
2.0
2.0
3.24
3.0
3.0
3.1
2.0
2.0
2.28
2.0
2.0
1.43
1.0
1.0
1.91
0.0
0.0
1.21
0.0
0.0
1.33
1.0
1.0
1.84
1.0
1.0
2.23
2.0
2.0
2.06
2.0
2.0
2.09
2.0
2.0
1.84
2.0
2.0
2.3
1.0
1.0
2.39
2.0
2.0
2.81
2.0
2.0
2.57
2.0
2.0
3.09
2.0
2.0
3.39
3.0
3.0
3.32
3.0
3.0
2.06
2.0
2.0
2.81
2.0
2.0
2.87
3.0
3.0
3.3
3.0
3.0
3.25
2.0
2.0
3.0
2.0
2.0
2.41
2.0
2.0
1.42
2.0
2.0
1.11
1.0
1.0
1.87
1.0
1.0
2.1
2.0
2.0
2.65
1.0
1.0
3.17
2.0
2.0
3.42
3.0
3.0
3.82
5.0
5.0
4.68
6.0
6.0
3.52
4.0
4.0
2.68
3.0
3.0
2.77
4.0
4.0
2.67
5.0
5.0
2.55
3.0
3.0
2.85
3.0
3.0
4.34
6.0
6.0
5.09
5.0
5.0
4.41
4.0
4.0
4.35
5.0
5.0
4.26
3.0
3.0
4.06
3.0
3.0
2.62
1.0
1.0
1.2
1.0
1.0
2.13
1.0
1.0
2.35
1.0
1.0
1.09
0.0
0.0
1.81
2.0
2.0
1.5
1.0
1.0
0.81
1.0
1.0
1.78
1.0
1.0
2.58
0.0
0.0
1.68
3.0
3.0
1.83
3.0
3.0
0.85
0.0
0.0
2.92
1.0
1.0
3.92
2.0
2.0
4.93
4.0
4.0
6.47
4.0
4.0
6.18
4.0
4.0
6.89
8.0
8.0
7.33
7.0
7.0
5.69
3.0
3.0
4.95
4.0
4.0
3.57
3.45
3.21
2.72
0.0
0.0
0.62
0.0
0.0
1.97
1.0
1.0
2.97
5.0
5.0
3.62
5.0
5.0
2.65
3.0
3.0
2.2
1.0
1.0
2.38
0.0
0.0
3.22
0.0
0.0
4.63
6.0
6.0
5.06
6.0
6.0
3.07
3.0
3.0
1.44
0.95
1.93
2.27
3.0
3.0
2.84
2.0
2.0
3.82
3.0
3.0
4.14
3.0
3.0
3.78
2.0
2.0
3.73
1.0
1.0
3.09
1.0
1.0
2.57
0.0
0.0
0.48
2.0
2.0
1.59
1.0
1.0
2.17
0.0
0.0
2.73
1.0
1.0
3.4
0.0
3.74
3.44
2.0
2.0
3.65
3.0
3.0
3.27
3.0
3.0
1.77
2.0
2.0
1.48
0.0
0.0
1.51
0.0
0.0
1.86
0.0
0.0
1.48
1.3
1.13
1.34
0.0
0.0
1.86
2.0
2.0
2.58
4.0
4.0
3.08
2.0
2.0
1.52
0.0
0.0
1.81
0.0
0.0
2.41
1.0
1.0
2.54
0.0
2.5
2.67
0.0
0.0
3.13
4.0
4.0
3.89
5.0
5.0
3.39
3.0
3.0
2.61
3.0
3.0
2.85
2.0
2.0
2.87
0.0
0.0
3.09
0.0
0.0
3.19
1.0
1.0
3.74
3.0
3.0
4.31
3.0
3.0
2.17
3.0
3.0
1.74
0.0
0.0
1.49
1.0
1.0
1.07
2.0
2.0
2.23
2.0
2.0
3.42
2.0
2.0
4.91
