temp_min_degrees
-26.08
-27.22
-27.09
-26.92
-31.4
-31.4
-27.33
-33.6
-33.6
-27.94
-33.6
-33.6
-26.62
-31.3
-31.3
-21.71
-23.8
-23.8
-21.05
-21.6
-21.51
-22.5
-23.6
-23.6
-21.32
-22.21
-21.84
-19.98
-20.61
-20.38
-18.94
-19.6
-19.6
-18.09
-18.75
-18.7
-17.39
-18.83
-19.16
-14.15
-16.4
-16.4
-13.82
-15.9
-15.9
-15.76
-18.2
-19.53
-17.87
-18.79
-18.41
-17.75
-19.43
-19.27
-18.12
-19.64
-19.74
-18.51
-20.27
-20.17
-18.49
-20.9
-20.9
-13.92
-15.4
-15.4
-13.25
-14.9
-14.96
-18.96
-21.8
-21.8
-20.03
-25.9
-25.9
-20.75
-27.5
-27.5
-20.39
-20.4
-20.4
-20.69
-20.46
-21.45
-21.02
-20.63
-20.1
-15.53
-18.4
-18.4
-15.33
-17.9
-17.9
-18.55
-21.7
-21.7
-19.31
-22.0
-22.0
-18.76
-21.3
-21.3
-19.15
-22.2
-22.2
-19.53
-23.7
-23.7
-19.62
-25.3
-25.3
-15.11
-17.1
-17.17
-14.83
-16.5
-16.71
-19.14
-21.71
-22.24
-21.2
-22.16
-21.85
-20.83
-21.47
-21.54
-20.41
-21.2
-21.2
-18.31
-19.72
-19.89
-18.42
-20.51
-21.21
-18.04
-20.18
-20.35
-18.05
-19.52
-19.18
-19.16
-20.54
-20.46
-19.18
-20.84
-21.06
-20.0
-21.73
-21.75
-20.37
-21.59
-21.62
-20.55
-21.68
-21.33
-19.96
-20.81
-20.74
-18.18
-18.66
-18.2
-16.37
-16.18
-15.92
-15.0
-14.88
-14.56
-13.59
-14.52
-14.38
-13.16
-13.99
-13.86
-13.13
-13.95
-13.81
-13.08
-13.73
-13.34
-12.72
-13.03
-13.0
-12.55
-19.4
-19.4
-13.11
-18.7
-18.7
-14.9
-17.7
-17.7
-15.89
-17.6
-17.6
-16.42
-18.7
-18.7
-17.3
-19.2
-19.2
-18.39
-19.7
-19.7
-18.38
-20.6
-20.6
-17.31
-19.3
-19.3
-17.43
-19.0
-19.0
-18.65
-18.63
-18.63
-18.29
-18.25
-18.19
-17.98
-18.37
-18.42
-18.04
-18.43
-18.52
-18.41
-18.5
-17.66
-17.93
-17.51
-18.03
-16.28
-16.86
-17.11
-15.45
-16.2
-16.2
-13.96
-15.9
-15.9
-12.25
-15.5
-15.5
-10.38
-15.2
-15.2
-6.22
-14.6
-14.6
-4.75
-14.6
-14.6
-8.21
-13.7
-13.7
-5.84
-12.5
-12.5
-4.62
-11.8
-11.8
-7.42
-11.6
-11.6
-6.92
-11.3
-11.3
-7.04
-11.0
-11.0
-7.3
-11.1
-11.1
-8.43
-11.4
-11.4
-8.7
-10.9
-10.9
-5.48
-5.66
-5.77
-5.39
-5.9
-5.95
-6.57
-6.75
-7.4
-7.15
-7.63
-7.79
-7.61
-8.58
-8.74
-8.2
-9.27
-9.16
-8.35
-9.59
-10.02
-8.78
-10.46
-10.66
-7.09
-8.2
-7.97
-6.49
-7.42
-7.47
-8.04
-8.86
-9.35
-8.36
-8.99
-8.78
-8.8
-9.41
-9.47
-9.32
-10.58
-10.57
-9.58
-10.24
-9.88
-9.06
-9.31
-9.7
-6.75
-7.46
-7.74
-6.72
-7.69
-7.55
-10.68
-11.3
-12.27
-11.68
-13.1
-13.1
-11.68
-14.9
-14.9
-13.38
-20.6
-20.6
-15.4
-22.6
-22.6
-16.72
-22.4
-22.4
-11.63
-12.4
-12.4
-11.63
-13.3
-13.3
-15.64
-18.7
-18.7
-16.79
-18.5
-18.5
-16.82
-17.3
-17.48
-17.26
-18.6
-18.6
-17.77
-20.4
-20.4
-18.36
-22.7
-22.7
-14.59
-19.4
-19.4
-14.72
-17.7
-17.7
-17.63
-20.6
-20.6
-18.51
-19.9
-19.9
-19.21
-24.1
-24.1
-18.98
-24.4
-24.4
-19.34
-22.0
-22.0
-18.6
-20.1
-20.1
-14.49
-17.4
-17.4
-14.61
-17.4
-17.4
-19.06
-23.5
-23.5
-20.99
-25.9
-25.9
-21.23
-28.9
-28.9
-21.77
-29.6
-29.6
-22.15
-30.8
-30.8
-22.35
-30.5
-30.5
-17.95
-24.1
-24.1
-16.41
-21.6
-21.6
-20.19
-25.6
-25.6
-22.57
-28.2
-28.2
-24.37
-32.8
-32.8
-24.47
-34.3
-34.3
-25.19
-34.4
-24.25
