PV (kW)
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-2
-2
-2
-2
0
-2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-6
-4
-2
-4
-4
-10
-14
-12
-2
0
0
0
0
0
0
0
0
0
0
0
0
0
-20
-66
-116
-178
-280
-336
-302
-168
-86
-94
-6
0
0
0
0
0
0
0
0
0
0
0
0
0
-12
-50
-118
-146
-246
-294
-214
-228
-166
-92
-8
0
0
0
0
0
0
0
0
0
0
0
0
0
-48
-146
-212
-228
-274
-306
-282
-224
-126
-94
-8
0
0
0
0
0
0
0
0
0
0
0
0
-2
-64
-164
-250
-300
-308
-324
-312
-262
-158
-38
-2
0
0
0
0
0
0
0
0
0
0
0
0
-2
-58
-156
-144
-254
-338
-256
-140
-164
-162
-90
-8
0
0
0
0
0
0
0
0
0
0
0
0
0
-32
-150
-226
-294
-312
-294
-184
-248
-162
-40
-4
0
0
0
0
0
0
0
0
0
0
0
0
0
-48
-150
-232
-286
-308
-314
-294
-244
-120
-18
-2
0
0
0
0
0
0
0
0
0
0
0
0
-2
-62
-124
-246
-316
-344
-348
-324
-272
-194
-82
-6
0
0
0
0
0
0
0
0
0
0
0
0
0
-36
-156
-256
-310
-338
-340
-322
-270
-176
-80
-6
0
0
0
0
0
0
0
0
0
0
0
0
-2
-56
-164
-248
-300
-326
-322
-298
-246
-178
-78
-8
0
0
0
0
0
0
0
0
0
0
0
0
-2
-56
-160
-246
-302
-324
-326
-310
-256
-168
-94
-8
0
0
0
0
0
0
0
0
0
0
0
0
-2
-64
-164
-250
-300
-298
-332
-260
-190
-174
-62
-2
0
0
0
0
0
0
0
0
0
0
0
0
0
-4
-16
-48
-76
-66
-68
-30
-12
-12
-6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-16
-124
-258
-304
-336
-374
-328
-250
-182
-90
-4
0
0
0
0
0
0
0
0
0
0
0
0
-4
-62
-106
-114
-98
-110
-130
-156
-170
-66
-36
-16
0
0
0
0
0
0
0
0
0
0
0
0
-4
-38
-172
-132
-278
-332
-316
-320
-240
-212
-108
-18
0
0
0
0
0
0
0
0
0
0
0
0
-2
-76
-180
-258
-308
-332
-334
-300
-252
-184
-74
-8
0
0
0
0
0
0
0
0
0
0
0
0
-2
-74
-182
-260
-296
-264
-332
-246
-196
-194
-76
-6
0
0
0
0
0
0
0
0
0
0
0
0
-4
-72
-172
-252
-314
-296
-270
-148
-214
-134
-88
-6
0
0
0
0
0
0
0
0
0
0
0
0
-6
-78
-162
-208
-196
-266
-216
-276
-266
-222
-96
-12
0
0
0
0
0
0
0
0
0
0
0
0
-14
-58
-84
-120
-216
-288
-350
-278
-200
-170
-62
-4
0
0
0
0
0
0
0
0
0
0
0
0
-4
-46
-130
-206
-210
-162
-126
-112
-70
-48
-26
-4
0
0
0
0
0
0
0
0
0
0
0
0
0
-2
-14
-20
-20
-22
-20
-14
-8
-4
-2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-6
-8
-20
-70
-278
-130
-120
-144
-78
-12
0
0
0
0
0
0
0
0
0
0
0
0
-12
-88
-194
-286
-338
-352
-350
-336
-282
-86
-44
-20
0
0
0
0
0
0
0
0
0
0
0
0
-10
-88
-196
-268
-314
-332
-334
-308
-262
-192
-100
-16
0
0
0
0
0
0
0
0
0
0
0
0
-12
-66
-96
-168
-246
-262
-246
-214
-268
-212
-112
-24
0
0
0
0
0
0
0
0
0
0
0
0
-10
-92
-194
-216
-324
-332
-150
-124
-94
-52
-28
-12
0
0
0
0
0
0
0
0
0
0
0
0
0
-2
-66
-160
-238
-294
-342
-348
-222
-260
-216
-108
-18
0
0
0
0
0
0
0
0
0
0
0
0
-6
-60
-80
-86
-286
-286
-332
-306
-204
-192
-40
-6
0
0
0
0
0
0
0
0
0
0
0
0
-20
-44
-100
-124
-146
-308
-150
-164
-260
-206
-80
-20
0
0
0
0
0
0
0
0
0
0
0
0
-8
-54
-106
-156
-214
-318
-330
-272
-228
-182
-114
-20
0
0
0
0
0
0
0
0
0
0
0
0
-8
-98
-210
-284
-332
-344
-344
-288
-140
-78
-30
-10
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-6
-14
-108
-344
-344
-316
-274
-186
-84
-24
0
0
0
0
0
0
0
0
0
0
0
0
-22
-108
-208
-280
-328
-336
-292
-228
-230
-182
-140
-32
0
0
0
0
0
0
0
0
0
0
0
0
-18
-106
-212
-286
-272
-270
-222
-246
-114
-88
-48
-14
0
0
0
0
0
0
0
0
0
0
0
0
-14
-72
-134
-204
-326
-326
-350
-332
-292
-184
-76
-16
0
0
0
0
0
0
0
0
0
0
0
0
-20
-44
-148
-312
-256
-274
-366
-354
-322
-232
-128
-28
0
0
0
0
0
0
0
0
0
0
0
0
-24
-126
-226
-304
-348
-358
-344
-332
-286
-218
-120
-26
0
0
0
0
0
0
0
0
0
0
0
0
-26
-124
-222
-298
-326
-280
-152
-294
-58
-100
-130
-24
0
0
0
0
0
0
0
0
0
0
0
0
-24
-80
-86
-78
-220
-312
-98
-82
-114
-74
-54
-18
-2
0
0
0
0
0
0
0
0
0
0
0
-34
-156
-210
-310
-344
-358
-294
-248
-188
-110
-56
-10
0
0
0
0
0
0
0
0
0
0
0
0
-16
-118
-226
-276
-340
-306
-316
-308
-316
-230
-116
-20
0
0
0
0
0
0
0
0
0
0
0
0
0
-2
-24
-98
-198
-164
-214
-302
-256
-180
-102
-30
0
0
0
0
0
0
0
0
0
0
0
0
-36
-142
-248
-316
-350
-358
-354
-334
-294
-170
-124
-44
0
0
0
0
0
0
0
0
0
0
0
0
-18
-62
-186
-222
-260
-342
-340
-312
-254
-152
-58
-22
0
0
0
0
0
0
0
0
0
0
0
-2
-36
-122
-232
-314
-310
-296
-330
-178
-150
-184
-64
-32
-4
0
0
0
0
0
0
0
0
0
0
0
-36
-138
-236
-244
-170
-208
-304
-324
-268
-228
-52
-14
0
0
0
0
0
0
0
0
0
0
0
0
-20
-92
-206
-302
-336
-342
-354
-212
-296
-232
-132
-32
0
0
0
0
0
0
0
0
0
0
0
0
-40
-160
-130
-170
-42
-16
-12
-6
-6
-2
-2
0
0
0
0
0
0
0
0
0
0
0
0
0
-2
-12
-30
-66
-208
-356
-366
-348
-270
-62
-84
-38
-2
0
0
0
0
0
0
0
0
0
0
-2
-64
-134
-218
-316
-350
-360
-346
-302
-292
-222
-134
-34
0
0
0
0
0
0
0
0
0
0
0
0
-2
-12
-22
-56
-56
-102
-104
-82
-64
-36
-26
-8
0
0
0
0
0
0
0
0
0
0
0
-2
-38
-86
-138
-282
-322
-338
-344
-216
-282
-112
-60
-32
0
0
0
0
0
0
0
0
0
0
0
-2
-32
-100
-244
-202
-198
-300
-324
-320
-292
-238
-138
-38
0
0
0
0
0
0
0
0
0
0
0
-2
-50
-136
-244
-310
-340
-352
-348
-308
-174
-158
-128
-30
-2
0
0
0
0
0
0
0
0
0
0
-2
-54
-166
-268
-334
-348
-362
-320
-254
-254
-126
-90
-46
-4
0
0
0
0
0
0
0
0
0
0
-4
-56
-160
-64
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-2
-8
-64
-272
-328
-246
-150
-46
-2
0
0
0
0
0
0
0
0
0
0
-4
-62
-172
-272
-340
-372
-376
-370
-360
-324
-246
-148
-50
-6
0
0
0
0
0
0
0
0
0
0
-4
-58
-168
-260
-330
-350
-366
-238
-112
-162
-262
-118
-70
-8
0
0
0
0
0
0
0
0
0
0
-6
-82
-166
-134
-104
-202
-244
-376
-360
-318
-248
-144
-46
-6
0
0
0
0
0
0
0
0
0
0
-4
-64
-132
-244
-252
-290
-282
-210
-96
-84
-76
-62
-16
0
0
0
0
0
0
0
0
0
0
0
-6
-64
-106
-256
-284
-174
-122
-248
-264
-186
-202
-126
-28
-4
0
0
0
0
0
0
0
0
0
0
0
-8
-52
-128
-230
-220
-140
-178
-108
-72
-24
-24
-8
-2
0
0
0
0
0
0
0
0
0
0
-2
-8
-130
-260
-306
-350
-356
-326
-278
-278
-204
-100
-44
-4
0
0
0
0
0
0
0
0
0
0
-6
-74
-184
-282
-342
-368
-346
-334
-346
-288
-238
-146
-50
-2
0
0
0
0
0
0
0
0
0
0
-8
-44
-96
-106
-158
-140
-304
-238
-232
-236
-192
-92
-32
-4
0
0
0
0
0
0
0
0
0
0
-2
-26
-40
-70
-104
-146
-132
-144
-142
-96
-44
-6
-2
0
0
0
0
0
0
0
0
0
0
0
-2
-18
-46
-122
-152
-166
-330
-272
-278
-158
-234
-108
-22
-2
0
0
0
0
0
0
0
0
0
0
-16
-76
-74
-104
-202
-260
-272
-218
-190
-96
-40
-82
-38
-12
0
0
0
0
0
0
0
0
0
0
-12
-56
-174
-212
-342
-284
-374
-376
-354
-328
-248
-166
-56
-4
0
0
0
0
0
0
0
0
0
0
-10
-84
-192
-280
-338
-354
-366
-358
-342
-272
-130
-104
-38
-8
0
0
0
0
0
0
0
0
0
0
-10
-82
-184
-254
-310
-280
-308
-170
-174
-198
-68
-26
-10
-4
0
0
0
0
0
0
0
0
0
0
-12
-92
-206
-296
-356
-274
-182
-312
-338
-162
-178
-74
-38
-2
0
0
0
0
0
0
0
0
0
0
-8
-68
-172
-234
-238
-180
-146
-198
-270
-220
-156
-74
-62
-6
0
0
0
0
0
0
0
0
0
0
-2
-28
-194
-276
-324
-224
-256
-244
-242
-218
-174
-62
-12
-2
0
0
0
0
0
0
0
0
0
0
-16
-100
-202
-286
-340
-356
-312
-160
-146
-262
-102
-50
-28
-2
0
0
0
0
0
0
0
0
0
0
-18
-98
-196
-254
-314
-352
-282
-206
-66
-68
-186
-148
-68
-10
0
0
0
0
0
0
0
0
0
0
-24
-108
-208
-292
-344
-360
-358
-356
-358
-280
-234
-144
-50
-4
0
0
0
0
0
0
0
0
0
0
-24
-48
-92
-272
-344
-312
-368
-312
-250
-176
-98
-52
-18
-2
0
0
0
0
0
0
0
0
0
0
-18
-68
-180
-242
-312
-354
-348
-184
-180
-294
-254
-128
-44
-4
0
0
0
0
0
0
0
0
0
0
-20
-98
-196
-270
-324
-344
-354
-340
-296
-316
-236
-156
-56
-4
0
0
0
0
0
0
0
0
0
0
-16
-42
-96
-142
-318
-352
-358
-356
-336
-318
-212
-104
-20
-4
0
0
0
0
0
0
0
0
0
0
-22
-104
-202
-286
-344
-362
-362
-344
-242
-196
-152
-74
-28
-4
0
0
0
0
0
0
0
0
0
0
0
0
-2
-6
-10
-12
-12
-28
-54
-68
-74
-16
-8
-2
0
0
0
0
0
0
0
0
0
0
-4
-18
-44
-72
-88
-102
-94
-90
-98
-110
-170
-62
-18
-4
0
0
0
0
0
0
0
0
0
0
-10
-60
-204
-278
-334
-354
-356
-354
-340
-302
-238
-152
-46
-8
0
0
0
0
0
0
0
0
0
0
-2
0
-2
0
0
0
0
0
-8
-20
-40
-10
-10
0
0
0
0
0
0
0
0
0
0
0
-2
-16
-38
-50
-60
-54
-66
-116
-90
-68
-52
-38
-30
-6
0
0
0
0
0
0
0
0
0
0
-8
-36
-76
-166
-242
-274
-296
-320
-300
-192
-150
-58
-34
-6
0
0
0
0
0
0
0
0
0
0
-22
-70
-94
-138
-292
-248
-184
-130
-172
-72
-20
-164
-54
-6
0
0
0
0
0
0
0
0
0
0
-6
-14
-32
-108
-152
-76
-118
-46
-98
-116
-4
-10
-4
0
0
0
0
0
0
0
0
0
0
0
-8
-36
-70
-38
-56
-78
-48
-16
-16
-24
-20
-30
-12
-2
0
0
0
0
0
0
0
0
0
0
-18
-102
-178
-160
-276
-284
-256
-190
-210
-50
-98
-74
-58
-12
0
0
0
0
0
0
0
0
0
0
-18
-82
-120
-206
-220
-258
-124
-160
-192
-134
-226
-108
-52
-8
0
0
0
0
0
0
0
0
0
0
-28
-112
-130
-120
-172
-180
-122
-164
-270
-296
-196
-80
-34
-4
0
0
0
0
0
0
0
0
0
0
-20
-88
-180
-248
-278
-78
-42
-94
-156
-164
-136
-104
-50
-8
0
0
0
0
0
0
0
0
0
0
-12
-18
-34
-22
-10
-32
-94
-84
-90
-28
-42
-56
-50
-14
0
0
0
0
0
0
0
0
0
0
-14
-46
-80
-150
-196
-226
-248
-208
-290
-282
-206
-150
-60
-10
0
0
0
0
0
0
0
0
0
-2
-20
-82
-90
-150
-200
-264
-280
-274
-224
-86
-68
-68
-56
-16
0
0
0
0
0
0
0
0
0
0
-18
-102
-170
-196
-284
-312
-326
-320
-242
-124
-156
-80
-56
-12
0
0
0
0
0
0
0
0
0
0
-24
-98
-162
-240
-284
-298
-290
-228
-238
-162
-96
-40
-24
0
0
0
0
0
0
0
0
0
0
0
-20
-38
-54
-82
-156
-250
-320
-308
-300
-274
-210
-126
-34
-16
0
0
0
0
0
0
0
0
0
0
-24
-58
-130
-222
-288
-304
-258
-228
-218
-300
-246
-164
-68
-8
0
0
0
0
0
0
0
0
0
0
-22
-104
-188
-260
-302
-316
-322
-318
-304
-278
-222
-146
-60
-10
0
0
0
0
0
0
0
0
0
0
-12
-32
-128
-214
-156
-182
-200
-200
-186
-124
-58
-58
-34
-14
0
0
0
0
0
0
0
0
0
0
-20
-44
-118
-178
-252
-286
-310
-308
-296
-250
-236
-156
-64
-12
0
0
0
0
0
0
0
0
0
0
-24
-100
-186
-254
-296
-316
-322
-318
-272
-112
-76
-48
-26
-14
0
0
0
0
0
0
0
0
0
0
-16
-60
-132
-214
-266
-296
-306
-288
-280
-232
-196
-128
-44
-16
0
0
0
0
0
0
0
0
0
0
-22
-82
-150
-206
-254
-290
-290
-296
-222
-194
-160
-90
-58
-30
0
0
0
0
0
0
0
0
0
0
-24
-84
-164
-222
-274
-312
-204
-206
-208
-166
-140
-102
-54
-18
0
0
0
0
0
0
0
0
0
0
-24
-98
-180
-244
-290
-308
-320
-316
-302
-276
-218
-152
-68
-10
0
0
0
0
0
0
0
0
0
0
-22
-98
-180
-248
-290
-316
-320
-270
-126
-78
-100
-70
-12
-6
0
0
0
0
0
0
0
0
0
0
-2
-18
-24
-56
-112
-60
-100
-130
-240
-180
-128
-72
-48
-16
0
0
0
0
0
0
0
0
0
0
-28
-58
-92
-186
-268
-314
-320
-320
-304
-284
-188
-118
-76
-20
0
0
0
0
0
0
0
0
0
-2
-26
-92
-142
-76
-198
-298
-130
-148
-260
-230
-212
-152
-84
-22
0
0
0
0
0
0
0
0
0
0
-24
-96
-180
-244
-286
-310
-298
-160
-186
-114
-182
-146
-90
-22
0
0
0
0
0
0
0
0
0
0
-14
-86
-174
-238
-288
-308
-310
-286
-202
-158
-116
-70
-24
-12
0
0
0
0
0
0
0
0
0
0
-28
-98
-180
-256
-292
-322
-600
-408
-314
-282
-236
-160
-42
-12
0
0
0
0
0
0
0
0
0
0
-24
-94
-180
-306
-470
-460
-314
-310
-300
-402
-328
-156
-72
-16
0
0
0
0
0
0
0
0
0
0
-22
-90
-170
-520
-336
-428
-338
-388
-410
-180
-136
-166
-62
-12
0
0
0
0
0
0
0
0
0
-2
-46
-234
-416
-528
-460
-170
-276
-242
-236
-110
-208
-120
-48
-8
0
0
0
0
0
0
0
0
0
0
-14
-96
-192
-248
-528
-692
-488
-258
-180
-158
-110
-70
-44
-16
0
0
0
0
0
0
0
0
0
0
-12
-54
-122
-240
-280
-294
-94
-84
-82
-128
-86
-40
-12
-20
0
0
0
0
0
0
0
0
0
0
-2
-20
-30
-28
-120
-138
-180
-236
-134
-200
-176
-102
-48
-8
-2
0
0
0
0
0
0
0
0
0
-18
-96
-186
-248
-300
-276
-246
-150
-210
-144
-130
-144
-80
-14
0
0
0
0
0
0
0
0
0
0
-20
-98
-180
-242
-526
-690
-698
-694
-380
-272
-220
-150
-70
-12
0
0
0
0
0
0
0
0
0
0
-20
-94
-170
-494
-624
-618
-582
-504
-180
-236
-98
-132
-50
-14
0
0
0
0
0
0
0
0
0
0
-18
-90
-168
-234
-278
-302
-310
-308
-290
-208
-204
-106
-52
-14
0
0
0
0
0
0
0
0
0
0
-20
-12
0
0
0
0
0
0
0
0
0
-4
-84
-24
-2
0
0
0
0
0
0
0
0
0
-20
-94
-174
-242
-280
-308
-314
-312
-306
-278
-220
-150
-70
-12
0
0
0
0
0
0
0
0
0
0
-10
-68
-174
-238
-290
-308
-312
-308
-134
-120
-194
-144
-80
-14
0
0
0
0
0
0
0
0
0
0
-20
-90
-174
-236
-278
-304
-266
-220
-198
-190
-106
-154
-44
-16
0
0
0
0
0
0
0
0
0
0
-20
-62
-128
-190
-276
-280
-278
-186
-156
-42
-192
-138
-48
-20
0
0
0
0
0
0
0
0
0
0
-20
-48
-120
-262
-478
-210
-208
-162
-160
-20
-186
-88
-18
-8
0
0
0
0
0
0
0
0
0
0
-28
-152
-320
-232
-278
-550
-670
-700
-562
-530
-356
-120
-112
-22
0
0
0
0
0
0
0
0
0
0
-52
-204
-376
-516
-620
-668
-660
-440
-354
-456
-420
-312
-144
-26
0
0
0
0
0
0
0
0
0
0
-56
-220
-392
-520
-606
-664
-662
-610
-626
-518
-240
-106
-104
-30
0
0
0
0
0
0
0
0
0
0
-54
-210
-374
-510
-604
-652
-674
-666
-642
-546
-514
-322
-140
-32
0
0
0
0
0
0
0
0
0
0
-18
-178
-332
-330
-550
-630
-640
-402
-110
-82
-82
-20
-26
-4
0
0
0
0
0
0
0
0
0
0
-56
-188
-370
-384
-514
-560
-628
-414
-380
-244
-372
-252
-130
-30
-10
0
0
0
0
0
0
0
0
0
-54
-194
-366
-500
-622
-304
-522
-392
-598
-404
-92
-32
-10
-2
0
0
0
0
0
0
0
0
0
0
-46
-184
-378
-520
-612
-666
-476
-224
-634
-434
-182
-210
-68
-26
-8
0
0
0
0
0
0
0
0
-2
-70
-202
-374
-512
-472
-620
-572
-398
-294
-212
-172
-4
-80
-22
-4
0
0
0
0
0
0
0
0
0
-58
-204
-200
-198
-292
-296
-386
-518
-248
-464
-38
-220
-90
-18
-4
0
0
0
0
0
0
0
0
0
-48
-120
-346
-354
-552
-556
-454
-278
-344
-134
-50
-8
-14
-22
0
0
0
0
0
0
0
0
0
0
-30
-146
-364
-516
-618
-652
-566
-460
-120
-208
-334
-96
-30
-10
0
0
0
0
0
0
0
0
0
0
-2
-114
-262
-456
-612
-668
-696
-676
-630
-574
-198
-32
-220
-64
0
0
0
0
0
0
0
0
0
0
-44
-202
-366
-502
-560
-590
-674
-228
-56
-120
-156
-104
-88
-30
0
0
0
0
0
0
0
0
0
0
-40
-204
-380
-510
-612
-654
-684
-670
-604
-566
-440
-250
-74
-30
0
0
0
0
0
0
0
0
0
0
-40
-28
0
0
0
-78
-456
-614
-526
-602
-466
-188
-52
-78
-14
0
0
0
0
0
0
0
0
0
0
-88
-260
-388
-520
-610
-648
-668
-668
-580
-552
-398
-278
-90
-10
0
0
0
0
0
0
0
0
0
-2
-250
-362
-496
-592
-650
-660
-644
-606
-530
-420
-282
-52
-4
0
0
0
0
0
0
0
0
0
0
-46
-198
-370
-502
-598
-644
-544
-638
-444
-72
-2
0
-2
-2
0
0
0
0
0
0
0
0
0
-2
-52
-142
-376
-482
-596
-440
-352
-550
-536
-564
-368
-170
-110
-26
0
0
0
0
0
0
0
0
0
0
-46
-212
-382
-510
-610
-454
-666
-648
-134
-252
-426
-262
-130
-16
0
0
0
0
0
0
0
0
0
0
-44
-208
-390
-472
-600
-560
-694
-490
-546
-440
-370
-208
-120
-24
0
0
0
0
0
0
0
0
0
0
-36
-200
-382
-516
-602
-660
-672
-664
-626
-496
-364
-186
-120
-24
0
0
0
0
0
0
0
0
0
0
-42
-200
-368
-502
-594
-664
-652
-676
-618
-544
-440
-302
-86
-18
0
0
0
0
0
0
0
0
0
0
-42
-184
-346
-502
-590
-646
-630
-316
-260
-564
-378
-298
-112
-12
0
0
0
0
0
0
0
0
0
0
-20
-100
-340
-438
-598
-474
-322
-410
-330
-270
-324
-70
0
0
0
0
0
0
0
0
0
0
0
0
-22
-156
-316
-502
-592
-620
-380
-546
-272
-434
-308
-38
0
-4
0
0
0
0
0
0
0
0
0
0
-40
-196
-368
-504
-600
-666
-678
-698
-192
-482
-310
-126
-76
-26
0
0
0
0
0
0
0
0
0
0
-30
-196
-362
-500
-602
-662
-678
-666
-560
-486
-290
-260
-110
-6
0
0
0
0
0
0
0
0
0
0
-38
-194
-372
-510
-594
-650
-680
-670
-618
-550
-432
-282
-118
-22
0
0
0
0
0
0
0
0
0
0
-34
-188
-362
-498
-592
-650
-670
-660
-616
-536
-450
-140
-54
0
0
0
0
0
0
0
0
0
0
0
-34
-180
-354
-484
-534
-398
-320
-190
-236
-200
-254
-138
-96
-14
0
0
0
0
0
0
0
0
0
0
-32
-170
-288
-452
-536
-570
-128
-272
-164
-124
-216
-250
-48
-18
0
0
0
0
0
0
0
0
0
0
-6
-96
-368
-526
-592
-660
-622
-630
-356
-448
-138
-24
-44
-36
0
0
0
0
0
0
0
0
0
0
-50
-180
-364
-500
-600
-648
-172
-208
-100
-174
-164
-98
-100
-26
0
0
0
0
0
0
0
0
0
0
-32
-188
-366
-502
-604
-670
-680
-668
-634
-396
-276
-248
-116
-8
0
0
0
0
0
0
0
0
0
0
-30
-180
-360
-502
-604
-662
-690
-686
-538
-360
-290
-190
-62
-16
0
0
0
0
0
0
0
0
0
0
-30
-194
-370
-516
-616
-658
-688
-678
-584
-442
-298
-254
-102
-8
0
0
0
0
0
0
0
0
0
0
-30
-180
-358
-506
-598
-686
-708
-718
-674
-566
-440
-304
-154
-18
0
0
0
0
0
0
0
0
0
0
-28
-178
-360
-500
-600
-654
-672
-680
-558
-258
-158
-220
-140
-28
0
0
0
0
0
0
0
0
0
0
-10
-40
-50
-362
-498
-634
-688
-648
-520
-498
-330
-240
-50
-4
0
0
0
0
0
0
0
0
0
0
-26
-174
-354
-456
-606
-646
-630
-614
-402
-398
-266
-130
-62
-4
0
0
0
0
0
0
0
0
0
0
-24
-170
-352
-496
-598
-650
-670
-662
-616
-528
-404
-258
-86
-8
0
0
0
0
0
0
0
0
0
0
-22
-168
-354
-500
-606
-654
-680
-668
-628
-532
-406
-248
-70
-12
0
0
0
0
0
0
0
0
0
0
-22
-162
-324
-444
-508
-476
-372
-202
-368
-160
-238
-50
-28
0
0
0
0
0
0
0
0
0
0
0
-10
-126
-348
-500
-602
-664
-674
-448
-524
-436
-236
-150
-56
-4
0
0
0
0
0
0
0
0
0
0
-20
-160
-338
-474
-602
-662
-544
-140
-108
-452
-280
-186
-88
-6
0
0
0
0
0
0
0
0
0
0
-20
-168
-344
-494
-608
-672
-574
-574
-516
-540
-414
-226
-80
-4
0
0
0
0
0
0
0
0
0
0
-24
-146
-254
-456
-570
-640
-684
-658
-624
-364
-266
-164
-68
0
0
0
0
0
0
0
0
0
0
0
-10
-52
-142
-250
-272
-370
-272
-276
-362
-220
-180
-24
-20
0
0
0
0
0
0
0
0
0
0
0
-12
-144
-352
-496
-604
-662
-676
-670
-612
-532
-404
-224
-52
-8
0
0
0
0
0
0
0
0
0
0
-8
-82
-234
-454
-548
-630
-450
-194
-216
-320
-160
-92
-20
0
0
0
0
