dew_point_kelvins
254.01
251.15
251.0
253.1
249.73
249.79
252.34
249.29
249.26
252.33
249.02
248.86
254.44
252.54
252.55
254.21
254.53
254.58
252.55
251.88
251.16
250.65
248.55
248.53
250.9
250.11
249.91
250.72
249.0
248.98
250.84
249.24
249.12
250.61
249.71
249.58
252.37
252.45
252.91
252.06
253.39
253.73
252.23
254.47
254.01
252.19
253.09
252.69
251.22
250.33
250.64
250.24
249.59
249.73
249.84
249.52
249.96
250.34
249.82
250.67
252.21
252.14
251.99
252.59
252.6
252.74
251.78
250.66
249.27
250.29
250.44
250.37
248.82
248.96
249.04
249.68
249.26
249.31
250.6
250.88
248.5
250.9
249.94
250.83
254.81
253.02
252.87
255.16
253.49
253.51
252.56
250.96
250.3
252.43
249.6
249.64
251.64
249.59
249.51
250.34
247.91
246.82
248.41
245.66
245.96
248.3
247.83
249.13
254.69
252.83
253.17
256.85
255.28
254.93
253.94
250.61
250.79
252.37
250.28
251.42
255.38
254.26
254.41
256.76
255.47
255.87
256.54
255.66
256.86
258.78
257.99
257.96
260.43
259.39
259.39
258.06
256.64
256.46
255.25
252.84
251.71
254.3
251.67
250.65
251.71
250.75
250.7
250.97
250.57
250.81
250.59
249.48
249.48
250.96
249.94
250.42
251.88
251.41
251.34
251.38
251.48
251.4
251.42
250.73
249.73
250.55
249.85
249.69
249.8
248.69
248.34
249.38
248.43
248.17
249.01
248.65
249.81
250.27
249.2
249.12
251.47
251.1
251.18
252.24
255.59
255.9
253.18
255.87
255.53
253.35
252.99
253.41
253.75
255.15
255.31
254.25
252.94
252.35
254.17
251.87
253.48
254.53
254.27
255.4
255.59
252.77
252.74
255.03
256.06
256.14
255.14
255.73
255.24
255.41
255.23
255.37
255.49
254.22
254.21
254.93
253.13
253.11
254.27
252.68
253.19
254.39
252.98
253.09
254.96
254.12
254.31
255.41
255.79
255.98
255.11
255.51
255.17
254.71
254.94
254.9
254.36
254.93
254.74
254.15
253.81
254.41
254.11
254.69
254.52
254.0
254.61
254.78
255.37
255.77
255.83
255.91
256.28
256.27
255.22
255.54
255.11
254.93
255.16
254.63
254.89
255.57
255.49
254.75
255.74
255.61
255.02
255.67
256.23
255.6
255.73
255.54
256.47
256.43
256.3
257.93
256.87
257.22
257.77
255.63
255.77
258.06
255.69
255.6
257.16
254.49
254.49
255.67
252.97
253.06
254.44
251.1
251.33
254.79
249.85
249.84
255.46
249.53
249.26
254.47
248.06
248.02
251.85
251.17
248.04
249.17
248.16
247.99
247.34
244.82
245.27
246.4
245.03
245.41
246.79
246.26
247.09
248.63
248.15
248.43
254.06
252.3
251.95
254.0
253.07
253.43
253.63
252.43
251.6
253.23
251.93
252.09
253.92
252.28
252.29
253.67
251.81
251.88
253.07
252.41
252.19
252.69
252.6
252.66
254.48
252.58
252.35
254.87
252.27
253.34
251.97
250.83
248.26
249.48
247.36
246.89
245.43
242.05
240.74
241.67
241.45
241.73
243.34
241.91
242.35
245.03
243.27
243.67
251.29
250.33
250.25
252.89
253.0
253.15
251.6
250.85
249.8
250.67
249.41
249.4
248.87
247.3
247.33
247.53
245.22
245.17
247.17
244.71
244.85
247.34
244.94
246.64
253.41
250.88
250.68
254.51
253.68
253.86
251.95
251.29
249.87
250.53
249.42
249.61
249.38
248.18
247.77
248.37
246.76
246.82
247.85
245.85
245.6
247.42
245.86
246.91
253.91
249.75
249.63
253.92
252.28
251.09
251.22
250.46
249.59
250.58
249.59
249.48
248.82
247.89
247.91
246.9
246.69
245.53
244.17
245.09
245.43
245.48
242.92
241.52
250.52
248.84
249.1
253.28
252.16
252.26
252.44
251.56
251.1
251.51
251.7
250.88
248.82
249.38
249.36
247.62
246.65
248.17
246.79
245.22
244.42
246.13
243.01
242.57
250.43
248.18
248.41
252.44
250.22
250.08
248.82
246.73
244.74
246.88
243.83
243.33
244.95
241.26
241.57
244.97
242.16
242.44
245.24
242.73
242.45
245.45
245.11
246.32
251.44
249.8
249.59
251.68
250.97
251.15
250.05
249.21
248.8
249.76
248.94
248.97
249.59
248.64
248.81
249.61
248.57
248.63
248.66
248.32
248.81
249.0
248.25
248.65
253.03
250.77
250.7
253.6
252.16
251.54
250.86
250.0
248.27
248.47
248.19
248.36
248.64
247.64
247.69
249.38
248.77
249.29
250.86
249.69
250.08
252.0
249.98
250.6
255.25
253.27
253.1
255.47
255.16
254.94
254.7
252.99
250.63
251.03
249.88
249.59
249.71
248.12
247.49
248.23
245.45
244.8
247.96
245.28
247.68
250.0
249.57
249.88
254.66
252.62
252.6
255.63
253.51
252.52
250.59
250.44
246.36
248.17
247.31
247.06
247.19
245.12
244.71
244.58
241.9
241.38
243.14
240.21
239.69
243.9
242.67
244.07
251.97
250.54
250.7
253.91
253.03
253.28
252.04
251.01
249.07
248.75
246.85
246.48
247.19
244.63
244.51
245.88
243.38
243.37
244.91
243.73
244.12
245.61
242.68
243.8
251.46
249.0
249.17
255.06
251.67
250.77
249.11
247.52
245.7
245.54
244.6
244.69
244.16
242.03
242.0
243.04
241.73
241.84
242.61
241.29
241.39
242.09
241.4
242.89
249.64
248.17
248.39
252.75
251.64
251.54
249.81
248.54
247.8
247.63
246.21
245.69
244.15
244.2
244.03
244.47
244.98
244.9
243.67
242.29
242.29
243.26
242.53
243.75
250.13
248.85
249.31
253.7
252.58
252.88
253.08
251.44
252.12
253.46
252.92
253.01
253.79
254.24
254.45
254.42
254.67
254.54
253.3
254.0
254.34
254.15
254.79
254.34
257.44
256.68
256.53
257.63
257.19
257.69
255.53
255.57
253.05
253.43
253.8
253.87
252.34
251.99
251.66
250.17
249.79
249.01
248.5
248.1
248.06
248.73
247.82
248.1
251.16
251.0
250.98
251.04
250.89
249.96
247.75
246.96
245.86
244.87
242.82
242.52
243.59
241.0
240.51
242.94
242.42
242.83
245.06
245.38
245.74
246.36
246.57
246.23
247.3
248.22
248.71
249.42
251.38
253.17
253.0
253.93
253.95
253.82
255.14
255.83
255.18
256.28
256.33
253.48
255.65
255.51
251.89
252.46
250.9
249.92
250.57
251.3
252.1
252.03
251.7
252.32
251.78
251.22
250.28
248.24
246.7
248.11
247.56
247.33
247.94
247.25
247.25
247.45
246.89
246.9
246.13
244.49
244.93
246.51
244.38
246.47
251.66
248.55
248.43
252.52
249.62
249.39
248.46
247.1
246.1
246.97
246.38
246.0
245.28
244.34
244.18
245.96
245.19
245.66
247.5
246.73
247.23
248.6
247.77
247.59
251.91
250.6
250.72
252.99
251.37
251.42
251.28
250.24
248.85
249.47
248.61
249.87
247.0
246.68
247.09
246.7
244.82
244.95
246.02
243.32
242.99
246.06
244.81
245.31
252.55
250.92
250.75
253.21
252.43
252.45
251.61
250.67
249.85
250.84
249.81
249.55
249.51
248.51
248.48
248.51
246.73
246.53
247.26
245.49
245.4
247.93
245.43
246.43
252.38
250.48
250.32
252.9
251.43
251.47
251.22
249.38
247.32
248.23
247.65
247.81
247.65
247.04
246.9
247.35
246.34
246.08
246.94
247.01
249.02
249.52
248.9
248.78
253.36
251.53
251.69
255.15
254.26
254.04
254.7
253.19
252.71
253.55
253.8
254.34
254.37
254.23
254.4
254.66
254.27
254.33
254.95
254.47
255.26
255.68
254.8
254.1
256.76
256.76
256.5
257.54
258.13
258.39
256.88
257.33
256.76
256.71
257.62
257.77
257.32
258.03
256.91
256.2
257.56
253.74
255.07
255.96
251.71
253.1
253.48
254.74
257.45
256.14
255.93
258.46
256.97
256.33
254.04
253.12
251.41
252.03
249.26
249.53
250.88
249.02
249.75
249.76
247.68
247.19
249.33
246.86
246.62
247.08
247.19
247.24
253.62
253.89
254.13
256.57
256.61
256.54
254.67
253.92
251.87
252.59
251.58
251.9
251.96
250.99
251.11
251.13
248.8
248.79
249.62
248.12
247.98
250.56
248.31
249.54
256.76
255.98
255.95
258.23
255.77
255.77
254.92
253.5
250.85
249.51
248.46
248.42
247.61
245.04
244.13
247.25
248.08
248.38
247.99
247.8
249.36
250.12
249.22
249.98
255.61
253.63
253.59
256.91
255.7
255.74
254.54
253.01
250.67
250.86
250.55
250.77
249.06
248.76
249.44
248.79
248.58
247.73
