dew_point_kelvins
254.55
254.84
256.36
256.65
257.49
258.07
258.18
258.55
259.07
258.7
258.68
258.92
258.86
258.92
259.37
259.45
259.61
260.07
260.89
260.32
260.1
260.75
260.17
259.99
257.76
257.36
255.86
255.49
254.66
254.58
253.95
254.12
254.24
253.69
252.79
252.66
253.44
253.19
253.35
253.26
252.93
252.51
253.96
253.79
253.28
253.24
252.47
252.66
251.8
251.89
250.24
250.77
250.57
250.96
249.28
249.04
249.14
247.91
247.63
248.06
248.1
247.67
244.71
244.1
245.41
246.44
248.93
248.71
248.17
249.16
249.51
249.58
247.08
247.22
246.38
246.14
245.18
244.96
244.05
244.72
244.99
244.32
245.31
245.23
243.63
242.61
242.06
242.38
241.14
241.49
245.91
246.3
245.99
247.36
246.74
246.35
243.42
244.02
240.67
240.45
240.39
240.75
241.17
241.43
241.33
240.4
238.01
238.19
239.61
240.02
239.94
239.77
238.77
239.5
243.95
243.99
243.85
245.38
244.45
243.71
240.75
241.02
239.93
239.52
239.29
239.3
238.83
239.79
240.06
239.55
239.82
240.18
239.13
238.94
239.18
239.68
239.57
231.7
242.94
242.45
242.28
244.09
243.05
242.51
240.37
240.97
239.87
239.69
240.52
240.11
239.05
239.35
239.93
240.02
241.69
242.24
242.15
243.3
245.8
245.76
247.33
248.59
248.56
249.25
249.46
251.48
253.32
253.3
252.44
252.63
254.27
254.42
256.01
256.1
255.94
255.96
255.98
256.0
256.84
256.81
256.71
256.85
256.91
256.9
257.51
257.46
258.27
258.39
258.77
259.08
257.63
257.67
258.72
258.68
258.46
258.35
257.38
257.59
258.55
258.68
258.87
258.53
256.93
256.96
257.75
257.75
257.28
257.24
257.18
256.96
258.47
258.18
258.06
258.18
257.62
257.61
254.93
254.81
253.1
253.19
253.66
254.1
253.23
253.16
253.18
251.96
251.77
251.59
251.38
252.47
253.04
252.99
252.75
252.96
256.03
255.28
254.3
254.5
253.59
253.95
251.76
251.36
250.09
250.21
249.93
250.07
249.98
250.18
250.35
250.29
250.22
250.18
250.32
250.25
250.49
250.34
250.55
251.26
253.04
253.18
252.83
253.72
254.05
254.42
252.84
253.32
252.4
252.77
253.54
253.94
251.96
252.0
252.67
250.18
249.02
248.96
247.9
247.63
246.0
245.87
245.55
244.91
