dew_point_kelvins
247.67
248.44
249.17
249.82
249.68
249.55
249.25
249.43
248.91
249.27
249.54
249.99
250.74
251.16
251.15
252.25
252.78
253.42
254.07
254.34
255.09
255.46
253.13
252.71
252.57
252.52
253.31
253.18
252.75
253.48
253.0
252.76
252.37
252.22
252.82
252.75
252.48
252.43
252.32
252.48
252.28
251.29
251.97
251.8
251.96
251.94
252.85
252.76
252.33
252.3
252.67
252.61
253.28
254.09
255.23
256.08
256.59
256.93
257.83
259.21
260.75
261.94
262.09
262.36
262.4
262.77
262.43
262.04
262.19
262.45
259.7
258.85
260.41
259.91
258.42
257.81
258.04
257.58
256.84
257.02
256.77
256.52
257.31
257.69
257.52
257.76
256.66
255.48
255.72
254.73
254.28
254.5
254.58
254.66
253.32
253.51
254.26
254.54
255.19
255.86
255.64
255.6
255.45
255.26
253.62
252.83
252.04
250.85
250.86
250.79
250.12
250.04
250.62
249.45
250.25
250.34
247.59
246.91
249.24
248.52
249.36
248.25
250.19
250.56
250.65
250.8
249.87
250.15
248.18
247.83
246.64
247.39
246.4
246.65
246.52
246.08
246.21
245.83
246.45
246.91
246.58
247.68
246.68
247.0
247.81
248.21
250.69
250.71
249.9
250.17
249.1
248.55
245.16
246.45
246.07
246.2
244.77
244.46
241.83
241.59
242.0
241.79
240.39
240.09
239.61
239.41
240.36
240.04
239.89
241.15
243.5
244.46
243.7
245.22
244.98
244.94
240.81
241.22
239.82
239.66
239.08
238.75
237.71
237.47
237.33
238.11
239.95
240.34
241.34
241.81
244.63
244.58
245.09
245.65
246.94
247.4
248.59
249.61
250.74
250.87
250.97
251.41
251.81
251.88
251.24
251.35
251.01
250.85
251.17
250.4
250.12
250.22
249.79
249.44
248.96
249.2
250.76
250.89
252.17
252.08
251.91
251.24
250.45
250.05
247.32
247.23
245.45
245.23
244.98
244.98
244.44
243.68
243.54
242.42
241.65
241.48
240.86
239.95
239.8
239.53
239.54
238.86
240.91
240.08
239.79
240.82
241.55
241.28
240.73
241.77
241.47
241.04
240.76
240.81
240.92
241.49
241.43
241.76
242.57
242.6
242.98
243.13
243.27
243.54
244.44
244.98
246.56
247.74
