dew_point_kelvins
263.25
262.41
262.03
262.66
259.68
259.78
259.53
257.49
256.45
257.41
256.83
256.28
255.25
255.09
254.81
253.48
254.6
254.05
250.77
250.74
251.14
251.95
251.95
252.42
255.27
256.22
256.27
255.77
255.63
255.76
253.51
253.4
250.49
250.76
250.45
250.65
250.04
248.45
248.54
248.32
247.61
247.57
247.0
244.79
244.09
245.96
244.04
244.68
249.79
249.46
249.16
249.44
248.08
247.99
247.17
247.56
246.63
246.38
244.82
244.96
245.5
244.2
243.54
244.67
245.98
245.95
245.67
244.79
243.98
244.4
244.08
244.05
248.54
248.32
248.32
248.46
247.66
247.91
248.48
246.65
247.24
249.52
248.31
248.25
248.19
247.68
247.68
247.17
247.14
247.17
246.61
245.17
244.73
246.26
244.65
244.96
249.67
248.89
248.71
250.46
249.19
248.68
247.75
247.27
246.43
246.46
244.27
243.92
244.18
242.53
242.53
242.6
241.49
241.48
242.79
243.69
241.0
242.73
241.89
243.73
247.46
247.12
246.91
247.72
246.5
246.85
246.24
246.02
245.29
246.69
246.45
245.99
244.18
242.98
242.9
243.59
241.65
241.57
243.42
243.49
240.01
242.54
240.97
242.83
248.24
247.8
247.42
247.55
246.94
246.52
245.28
245.14
245.19
244.49
244.23
243.72
243.11
241.77
241.94
242.15
239.96
239.45
240.78
238.1
238.03
240.67
238.46
239.44
246.17
244.71
244.61
246.54
245.55
245.56
243.42
242.74
242.23
241.76
240.84
240.82
240.9
240.04
240.09
241.58
239.68
239.82
241.73
239.34
238.77
241.51
239.86
240.27
246.58
245.27
244.92
246.81
247.05
246.64
242.82
243.16
241.21
240.09
239.58
239.76
240.11
239.04
238.84
239.95
237.62
237.51
239.61
237.24
238.21
240.95
238.31
237.93
243.59
242.77
242.69
244.8
244.97
245.59
243.09
242.71
241.94
240.8
239.35
239.1
239.38
237.54
237.52
237.93
236.65
236.54
237.73
235.84
235.74
238.58
235.33
235.29
241.31
241.09
241.24
243.16
241.05
240.8
238.31
238.23
237.3
237.28
236.57
236.83
236.94
235.4
235.64
236.87
236.37
236.75
237.5
235.98
235.14
237.68
236.26
237.33
243.74
241.93
241.79
244.55
244.01
244.51
242.85
242.75
242.44
242.91
240.64
240.54
241.84
240.84
240.76
241.49
240.24
240.28
242.04
239.83
240.46
242.89
241.09
241.91
247.87
245.82
245.47
248.23
248.37
248.57
244.79
244.24
242.99
243.35
242.45
242.14
242.18
240.39
240.68
243.69
243.56
244.17
246.37
246.33
247.13
247.79
246.89
246.61
249.79
249.2
249.0
250.1
249.35
249.21
247.7
247.26
246.6
246.71
245.74
246.26
246.9
244.14
244.35
246.68
245.36
245.41
247.04
244.85
245.13
247.08
245.94
245.99
247.34
246.26
245.79
245.64
245.29
245.4
245.27
245.84
245.57
245.65
245.57
245.68
245.48
245.31
245.21
244.98
244.21
244.01
244.28
243.48
244.22
245.02
243.87
243.99
246.13
245.62
245.55
247.48
246.65
246.79
247.69
246.96
247.02
248.51
248.38
248.43
248.96
248.88
248.88
249.07
248.3
248.34
249.12
248.79
248.31
248.98
248.44
249.2
251.2
250.9
250.81
252.13
251.27
251.46
253.42
252.89
252.75
254.56
254.97
254.83
252.83
253.28
252.71
250.9
250.0
250.22
249.34
247.77
247.84
249.7
247.53
246.77
251.93
250.61
250.53
252.79
253.08
253.16
250.58
251.1
251.05
249.92
250.34
249.96
249.46
249.13
249.21
249.07
248.13
248.01
247.4
245.95
245.8
246.77
245.47
246.13
250.21
249.69
249.33
249.83
249.54
249.9
248.03
247.32
246.17
247.2
246.67
246.56
246.39
246.41
245.84
245.85
244.91
244.86
245.33
242.39
246.19
245.83
243.7
247.44
250.46
248.42
248.44
250.34
249.08
248.71
248.84
247.57
247.95
247.99
247.72
248.25
247.19
246.95
246.92
245.1
244.76
244.54
243.87
243.08
244.0
245.45
244.55
244.97
249.44
246.55
246.4
250.7
250.43
249.78
247.87
248.37
247.2
247.18
246.44
246.75
246.12
245.95
245.64
245.38
245.06
245.39
245.61
245.19
244.64
245.77
244.4
245.45
251.09
250.27
250.14
252.32
253.0
253.23
250.12
250.94
251.21
250.48
249.66
249.7
249.31
247.92
247.98
249.03
248.4
248.07
248.18
246.19
245.52
247.52
246.83
249.03
252.25
250.61
250.81
254.35
252.87
252.77
251.24
251.96
249.98
249.79
248.68
249.9
248.54
247.96
247.7
245.83
245.0
244.78
245.37
244.18
244.94
247.52
246.09
246.65
252.43
251.17
250.91
253.87
254.44
254.6
253.41
253.8
253.29
253.52
253.56
253.38
252.33
252.24
252.34
251.8
251.18
251.22
250.19
250.55
253.03
252.58
252.92
253.97
256.46
256.8
256.64
257.09
257.27
257.43
256.02
255.95
255.21
255.16
255.38
255.41
255.56
255.92
256.17
