dew_point_kelvins
251.71
250.58
251.43
251.82
251.04
252.92
252.35
252.24
252.4
252.01
252.02
251.17
250.66
250.28
251.57
250.29
250.5
250.69
249.78
249.65
249.33
248.86
248.9
248.72
248.2
247.88
248.79
248.14
248.01
250.28
249.48
249.41
250.53
249.65
249.72
249.8
249.18
248.29
248.63
248.56
248.34
247.71
248.11
248.14
246.94
247.3
247.78
248.08
246.84
246.6
248.06
247.49
247.75
249.67
250.0
249.97
249.61
249.81
249.92
249.5
248.79
249.16
250.1
249.66
249.87
248.99
248.61
248.66
248.68
248.08
248.36
248.72
248.19
248.77
249.25
248.22
248.59
250.46
249.34
249.12
250.44
249.27
250.45
250.13
250.41
250.19
250.34
249.48
249.55
249.04
248.03
248.02
248.58
246.67
246.1
247.94
244.72
247.06
250.32
247.66
247.05
251.08
248.97
248.87
250.65
250.87
251.48
249.11
248.41
245.97
248.1
246.61
247.07
247.49
246.37
246.38
246.75
246.13
246.23
246.25
245.99
246.68
246.96
246.51
246.36
249.0
247.81
247.59
249.1
249.13
249.32
248.59
247.85
247.54
248.48
247.4
247.56
248.58
247.87
247.87
248.48
247.2
246.88
248.09
245.68
247.08
249.77
248.69
249.0
252.63
251.8
251.67
254.01
253.72
253.92
253.52
251.99
251.44
253.48
252.81
252.74
252.61
250.73
251.03
253.39
251.27
251.31
253.71
249.21
249.62
253.95
250.77
252.31
258.11
255.66
255.75
258.98
256.0
256.3
257.74
254.01
253.49
255.77
252.97
251.6
254.14
251.6
250.37
253.33
251.51
251.91
253.97
252.02
251.66
254.56
253.14
253.75
258.87
256.94
256.55
258.8
256.78
257.07
256.79
252.68
251.21
254.99
251.91
252.12
253.37
251.01
250.52
250.45
250.1
249.97
249.3
249.24
249.3
249.0
248.7
248.84
251.56
250.02
249.94
251.27
249.59
249.51
248.65
246.92
245.4
247.68
244.77
244.42
245.55
245.37
246.26
246.06
245.34
245.21
244.6
243.77
244.21
245.66
244.15
243.34
249.1
246.97
246.71
250.68
249.08
250.01
249.77
247.68
247.28
249.89
245.43
245.38
248.53
245.09
243.03
247.35
244.28
244.44
246.63
243.64
243.02
245.11
243.59
243.71
246.93
246.24
246.39
247.42
247.1
246.91
246.76
246.55
246.99
247.05
247.24
247.27
246.36
245.67
246.06
245.43
244.07
244.29
244.86
242.78
243.33
245.61
243.16
243.65
247.79
246.42
246.21
247.49
245.12
245.7
245.65
245.43
243.74
243.72
242.23
242.16
243.17
239.95
238.8
241.73
238.61
238.75
241.45
237.87
237.58
241.24
238.65
238.87
245.06
243.21
243.33
246.01
245.47
246.39
244.24
243.96
241.39
242.64
241.46
241.24
241.71
239.76
239.61
240.88
238.13
238.46
240.58
238.19
238.55
241.26
239.92
239.81
243.53
242.99
243.09
243.56
244.53
244.51
242.52
240.7
240.45
241.82
241.17
241.31
240.98
240.36
240.1
239.34
237.6
237.1
238.58
235.13
235.24
239.43
236.62
237.54
243.47
241.2
240.96
243.87
241.97
242.91
241.91
242.22
242.21
242.33
241.69
241.58
241.76
239.51
239.66
241.77
240.22
240.32
241.68
240.33
239.7
240.46
240.04
239.78
243.38
242.31
242.32
244.66
244.17
245.28
241.33
241.26
241.52
243.33
242.06
241.61
241.95
240.52
240.6
241.24
238.23
237.68
239.51
236.4
237.02
239.75
238.11
239.67
245.32
244.07
243.98
245.22
245.69
245.71
243.9
243.98
243.32
243.5
242.67
242.68
242.69
241.91
242.15
241.89
241.09
241.09
240.91
241.09
241.33
242.03
240.98
241.25
245.2
243.32
243.21
245.39
243.99
244.05
244.5
243.57
242.68
244.33
242.82
243.0
243.75
242.43
242.5
243.1
241.83
241.96
242.99
240.84
240.96
243.55
240.84
241.61
248.14
246.53
246.36
247.48
245.83
245.42
245.54
243.65
243.5
244.89
243.5
243.45
243.0
240.74
240.73
241.89
239.73
239.63
241.91
238.9
238.1
241.54
239.0
241.19
246.09
243.98
243.73
246.16
244.72
242.9
242.19
240.99
241.93
242.12
241.28
241.3
240.7
239.73
239.86
239.5
238.67
238.73
238.82
237.43
238.02
239.27
238.69
238.98
245.62
244.04
244.13
246.36
244.53
242.98
241.32
240.74
242.05
243.22
241.02
240.45
241.66
238.89
238.67
240.89
237.63
237.5
240.19
237.28
236.9
240.29
237.36
237.5
245.53
245.73
245.73
246.57
245.08
245.33
243.02
242.06
239.49
240.45
238.01
237.76
239.33
239.3
239.12
239.34
237.19
237.26
238.12
234.99
234.64
235.89
234.39
235.75
243.07
242.78
243.01
245.15
244.23
244.39
242.54
241.27
239.14
239.94
239.09
239.5
239.7
236.75
235.14
236.16
234.94
234.31
236.34
235.78
235.55
239.21
238.09
239.16
244.75
243.36
243.27
244.62
243.82
243.66
242.77
242.46
241.18
241.83
241.11
241.21
241.28
240.61
240.48
240.54
239.62
239.48
239.64
238.73
238.37
239.44
238.95
240.08
244.22
243.08
242.98
244.97
243.89
243.75
242.24
241.22
240.21
241.28
239.84
239.57
239.5
236.63
236.74
238.88
236.05
236.09
238.09
235.41
236.28
239.51
237.02
237.89
245.0
243.93
243.82
246.35
246.28
245.87
243.83
242.72
241.81
243.1
242.39
242.46
243.43
242.61
242.79
242.96
241.27
241.35
243.08
241.24
239.7
241.84
240.67
242.72
248.56
246.24
246.13
249.1
249.27
249.2
246.79
246.47
244.68
244.74
244.39
244.62
243.11
240.96
241.52
244.42
240.86
241.14
245.34
240.84
242.24
245.72
244.57
246.28
252.85
250.64
250.42
254.3
253.95
253.28
249.9
248.76
247.51
249.25
246.03
245.69
245.69
242.96
244.62
247.93
246.32
246.51
248.27
246.52
247.65
248.94
247.09
246.7
250.86
248.41
248.2
251.41
249.1
249.21
250.19
248.2
247.81
249.51
247.84
247.81
249.27
247.73
247.86
248.58
247.12
247.1
247.89
246.37
246.39
247.89
248.6
249.3
250.88
248.36
248.33
251.54
248.86
248.74
248.24
248.09
246.67
247.79
247.29
247.17
246.16
243.93
244.32
245.6
245.12
244.87
245.47
243.88
244.93
246.08
247.27
247.13
251.78
250.32
250.17
251.98
250.47
249.43
246.93
245.48
243.6
245.24
242.6
242.68
244.13
240.1
239.84
241.78
237.31
236.52
240.04
238.94
238.68
240.61
239.88
242.12
248.15
247.04
247.16
249.65
248.17
246.76
246.41
244.14
243.11
244.18
240.81
240.18
240.85
238.14
237.86
239.87
237.87
237.23
238.29
236.88
236.2
239.2
238.19
241.08
248.03
247.02
247.1
249.34
249.06
248.11
246.04
244.68
244.04
244.13
244.07
244.28
243.52
242.85
241.31
242.59
240.73
240.37
240.44
239.81
240.37
242.0
240.03
239.93
246.19
244.88
245.03
247.92
245.23
244.49
244.09
241.89
240.2
241.89
241.11
240.8
239.67
239.39
239.1
240.14
237.13
236.3
237.3
234.27
234.66
239.21
238.27
239.93
248.4
245.66
245.39
248.15
246.73
246.93
246.05
245.09
244.28
245.29
243.84
243.92
243.92
242.42
242.15
241.95
240.03
240.05
241.74
239.49
240.99
243.75
242.27
242.59
247.08
245.66
245.46
247.73
246.68
247.09
247.5
246.38
246.16
248.55
247.19
247.36
250.8
248.21
248.16
251.88
249.99
250.05
251.65
251.3
251.98
251.96
250.97
250.68
253.14
253.44
253.51
253.9
254.43
254.39
252.27
253.53
252.44
251.94
252.07
251.95
249.71
249.51
249.4
247.67
246.14
245.68
245.35
243.45
242.91
245.22
243.52
245.35
250.53
249.44
249.29
250.74
249.95
249.77
248.26
246.47
244.32
246.44
244.36
243.38
243.72
239.85
239.76
242.47
239.23
239.74
243.45
240.53
241.07
243.35
242.22
243.98
249.19
248.61
248.57
251.13
251.99
252.28
250.28
248.32
248.32
252.2
250.68
250.74
252.8
251.23
251.42
253.73
252.71
252.91
255.18
253.14
252.93
254.49
252.31
252.61
256.53
253.22
253.08
257.28
254.4
254.24
256.18
251.63
249.26
252.57
249.51
249.7
250.97
247.68
247.89
248.19
247.76
247.14
244.67
244.38
245.3
244.6
242.82
243.23
248.18
244.3
244.29
248.26
244.9
244.27
245.47
241.26
239.21
243.03
240.05
240.35
242.26
238.88
239.04
243.49
240.63
240.44
244.27
242.06
243.27
245.1
242.59
243.07
247.41
244.16
244.28
250.11
248.53
248.55
250.89
250.23
249.71
251.26
249.53
249.68
250.4
249.1
249.06
249.56
248.01
247.96
249.88
247.94
247.9
249.64
247.02
246.32
249.98
247.12
247.08
250.69
247.9
248.33
250.63
248.06
246.51
249.56
249.37
249.53
248.37
248.36
248.55
247.18
245.49
244.86
245.65
244.44
243.43
244.41
244.41
245.39
249.29
248.57
248.6
250.3
250.31
250.45
246.58
245.96
241.69
242.29
241.42
242.97
241.51
239.37
240.25
240.21
237.97
236.86
239.05
238.07
239.33
241.8
241.63
242.04
247.9
247.61
247.83
249.46
248.13
248.32
249.97
249.56
249.38
250.33
249.82
249.96
251.34
250.64
250.78
252.13
251.24
251.23
252.08
251.46
251.09
251.84
250.75
250.94
252.79
252.37
252.33
253.37
253.55
253.88
253.13
253.58
251.94
251.68
251.92
252.21
250.74
250.56
250.68
248.37
246.86
246.61
245.73
245.12
245.72
245.89
245.03
244.99
247.73
246.95
246.66
247.02
246.4
246.64
245.64
245.19
244.17
245.63
244.42
244.88
245.29
244.52
244.76
243.57
243.78
243.73
242.88
242.15
242.47
242.0
241.92
242.76
247.56
246.32
246.26
248.5
246.17
246.37
247.48
243.87
242.44
245.45
242.81
242.9
244.67
241.54
241.75
243.6
242.82
242.73
243.05
242.44
242.85
243.41
243.18
244.53
248.59
248.02
247.64
246.5
246.69
246.56
244.12
244.04
243.17
243.18
242.79
243.03
242.14
240.73
240.73
240.73
239.55
239.14
239.29
238.05
239.05
239.96
238.77
238.39
241.87
239.45
239.22
241.68
239.55
239.65
241.61
240.53
240.02
242.22
240.45
240.7
241.67
240.92
240.66
240.31
239.93
240.02
238.4
237.61
239.67
240.52
240.26
240.42
243.94
243.15
242.92
244.52
242.07
242.29
243.71
242.05
240.94
242.31
242.03
241.81
241.32
241.13
241.14
240.79
240.86
239.95
240.66
239.38
241.64
243.44
243.26
243.47
247.11
244.69
244.49
247.23
247.19
247.49
246.3
246.0
243.17
244.34
242.99
244.21
243.37
242.82
242.97
243.77
242.69
241.95
241.14
239.02
240.54
242.13
241.95
242.37
248.19
246.51
246.62
250.44
246.66
246.46
247.2
243.66
240.93
245.07
245.5
246.07
244.99
245.81
245.87
244.17
245.02
244.95
244.48
245.06
247.31
246.91
247.28
247.88
252.34
252.08
252.37
255.19
256.45
256.41
255.7
256.07
254.8
253.24
255.12
255.57
252.57
255.1
255.28
252.35
254.06
254.02
252.35
253.07
254.04
252.75
252.63
252.15
254.09
254.53
254.42
254.32
254.64
254.33
252.66
252.32
251.69
252.46
251.67
251.64
251.07
250.79
250.84
250.32
250.64
250.32
250.66
251.0
252.18
252.31
252.14
251.51
254.11
253.41
253.25
254.39
254.11
254.24
254.14
254.45
253.49
253.46
251.69
251.09
251.34
252.03
251.9
250.37
250.64
250.17
250.52
250.79
251.67
251.49
252.88
253.74
255.76
257.25
257.54
257.74
260.17
260.13
256.42
256.75
255.18
255.8
255.42
254.99
252.92
252.68
252.63
251.01
251.91
251.06
250.22
250.39
251.45
251.55
251.36
252.7
256.39
256.72
256.56
258.35
257.72
258.63
256.25
255.74
252.84
251.87
251.61
252.9
251.88
251.78
251.74
250.09
248.54
247.57
248.37
248.5
251.92
252.75
254.06
254.8
258.06
258.36
258.8
260.87
260.98
262.1
261.33
261.52
259.68
260.27
260.28
260.89
261.37
261.66
260.79
259.31
259.24
260.46
260.53
261.56
263.66
263.84
264.0
264.04
266.2
266.31
266.36
267.0
267.21
267.14
265.93
265.83
264.81
264.88
262.98
263.12
264.86
263.47
263.51
264.54
262.73
262.03
261.07
261.11
262.04
261.19
261.53
261.64
263.78
266.36
266.53
261.47
262.78
262.62
260.73
264.01
260.85
258.6
260.01
260.72
256.65
256.32
256.07
254.62
253.32
252.85
252.95
250.84
253.17
254.37
253.04
253.91
257.11
255.35
255.53
257.57
255.64
255.42
257.47
254.12
254.19
258.6
257.5
257.57
259.65
258.93
258.79
259.99
258.39
258.02
259.34
258.55
259.08
259.81
259.81
259.63
261.29
262.03
262.0
262.25
262.44
262.67
262.56
263.26
264.26
263.89
264.44
264.47
263.9
263.94
264.06
262.63
262.43
261.99
261.09
263.44
262.97
259.43
259.34
259.22
259.42
258.18
258.09
258.44
256.4
256.45
256.98
255.35
254.39
255.81
254.39
254.49
255.53
254.32
254.68
255.45
253.55
253.45
255.06
252.62
253.38
255.62
252.05
251.19
256.15
252.54
252.75
257.09
253.91
253.05
257.44
255.35
253.08
256.07
254.54
254.5
255.26
253.89
253.99
255.58
254.57
254.69
256.43
256.0
258.87
259.65
258.88
258.62
261.45
261.06
261.02
261.82
261.09
261.08
259.84
259.43
256.36
256.33
255.09
255.04
255.16
255.7
255.92
256.86
256.84
256.68
256.73
256.6
256.69
256.38
255.84
255.23
257.8
257.68
257.69
258.57
258.65
258.57
258.13
258.51
257.75
257.87
258.21
258.67
257.76
258.21
258.34
256.82
258.35
258.5
257.05
258.01
259.4
259.02
259.63
258.72
260.18
259.95
259.48
259.58
259.4
259.59
258.95
259.52
257.35
257.5
257.85
258.05
255.76
255.66
255.66
253.58
251.88
250.96
251.5
249.91
253.39
255.42
254.99
254.85
259.04
259.66
259.62
260.74
260.19
260.09
260.01
259.5
257.72
258.05
257.74
257.89
256.99
257.08
257.43
256.11
255.96
256.15
254.89
253.81
255.07
254.39
253.21
252.81
255.05
254.3
254.36
255.03
254.04
253.98
253.5
251.09
248.59
249.85
249.26
249.22
249.52
248.54
249.02
248.3
249.64
249.9
247.56
246.98
251.86
251.6
250.89
250.95
251.53
252.59
252.68
253.26
254.14
254.3
252.89
254.4
252.22
252.46
253.75
253.91
252.83
253.98
253.35
252.17
252.53
252.52
251.9
251.72
252.92
252.84
252.85
252.59
255.4
255.78
255.53
256.74
258.15
258.41
256.12
258.05
255.59
254.82
255.62
256.0
253.12
254.62
254.64
252.62
253.78
253.75
252.4
252.74
255.27
254.66
254.31
253.8
256.22
257.96
258.03
258.02
259.78
