feels_like_kelvins
243.99
244.36
245.39
246.05
245.91
245.92
245.61
245.65
244.84
245.21
245.49
246.09
246.86
247.57
247.71
248.69
249.45
251.61
251.98
252.2
253.01
253.21
249.97
249.99
249.59
249.61
248.95
248.01
247.57
248.31
248.08
247.97
247.44
247.29
248.06
248.02
247.74
247.58
247.06
247.06
246.99
245.69
246.57
246.34
246.81
247.01
247.97
248.23
248.2
248.33
249.68
250.24
251.33
252.23
257.62
258.35
259.14
259.62
260.54
261.53
260.23
259.95
258.44
258.12
257.78
257.74
257.4
257.0
257.15
257.55
255.6
254.73
256.62
255.96
254.58
254.11
254.34
254.02
253.26
253.75
252.75
252.49
252.73
252.99
252.95
253.19
252.07
251.14
251.39
250.38
249.78
250.14
250.23
250.31
249.36
249.41
250.46
250.75
251.57
252.42
252.5
253.3
253.08
252.65
250.54
249.99
248.78
246.95
246.61
246.7
246.42
247.06
248.75
247.23
248.48
252.63
249.71
248.77
251.14
250.16
251.01
249.77
252.61
253.12
252.95
252.97
246.95
246.01
243.26
242.72
241.47
242.25
241.13
241.51
241.25
240.69
240.71
240.32
240.95
241.41
241.08
242.19
241.07
241.39
242.32
242.73
245.64
245.44
245.03
246.62
251.37
244.56
239.88
243.12
248.04
242.6
239.51
238.93
236.05
235.81
236.33
236.34
234.82
234.51
234.14
233.93
235.72
235.39
235.0
236.16
239.33
241.86
246.38
248.06
243.28
243.08
243.68
243.97
242.17
235.77
234.96
233.94
233.74
232.33
232.16
232.84
234.59
235.1
236.35
236.95
240.1
240.11
240.41
241.99
243.94
244.14
245.58
246.94
247.96
248.12
248.25
249.06
249.07
248.23
247.05
246.79
245.93
245.48
245.71
244.71
244.62
244.79
244.33
244.34
244.1
244.35
245.68
245.94
247.24
247.15
246.97
246.68
245.88
245.74
242.69
242.59
241.17
240.81
240.56
240.43
239.63
238.85
238.71
237.45
236.67
236.49
236.1
235.3
235.39
235.12
235.0
234.43
236.78
235.93
235.51
236.69
237.44
237.29
236.6
237.66
236.97
236.41
236.0
235.93
236.04
236.62
236.56
236.78
237.48
237.51
237.78
238.17
238.68
239.09
240.13
240.69
242.37
245.11
245.9
247.32
247.3
247.42
246.47
246.7
250.96
251.22
251.5
251.35
250.49
249.92
250.13
249.58
248.39
248.52
243.21
243.18
241.76
240.34
240.21
241.74
244.77
245.48
245.91
251.5
252.02
244.85
240.43
240.55
239.57
239.4
237.71
238.54
237.68
235.47
235.17
233.48
233.78
234.09
233.49
233.32
232.07
239.18
233.08
233.97
239.21
245.27
245.35
241.62
241.87
237.21
234.02
233.48
232.4
233.1
232.93
233.09
232.46
230.72
230.45
230.0
229.72
229.09
228.86
228.61
229.27
228.83
230.29
231.14
234.7
236.19
236.15
237.2
237.9
238.18
235.14
234.86
233.71
233.85
233.69
233.56
233.73
233.94
234.11
233.34
233.21
232.52
232.2
233.41
233.38
233.16
233.61
235.23
237.39
237.4
237.06
238.31
238.24
238.28
234.84
234.86
233.71
233.9
233.49
233.79
233.8
233.57
233.87
233.69
234.52
234.1
233.11
233.43
233.59
233.31
234.25
236.57
237.57
237.98
237.63
239.01
239.45
240.05
237.68
237.31
237.92
238.39
238.17
238.58
238.92
238.37
238.54
238.81
238.74
238.71
238.53
237.9
238.72
238.15
238.65
240.47
241.3
241.58
241.12
242.36
242.32
242.91
240.81
240.18
237.91
238.22
238.15
238.35
237.35
236.89
237.0
236.78
237.21
237.47
237.15
238.16
237.71
237.74
240.14
241.72
242.6
242.31
241.83
244.2
244.79
245.2
240.91
240.49
241.22
241.55
241.47
241.02
240.84
239.13
239.26
238.24
238.22
238.18
237.9
238.22
237.04
237.29
238.72
239.28
242.41
242.87
242.82
245.76
246.25
245.99
239.88
238.08
236.45
235.86
235.46
235.91
236.06
235.98
236.45
236.91
236.23
236.51
236.26
236.03
241.67
234.01
241.7
237.98
247.13
241.98
241.98
243.96
244.21
242.97
239.14
238.32
237.19
237.27
237.32
237.81
237.7
237.42
237.03
237.19
237.7
237.82
236.98
237.51
237.19
237.14
239.39
240.58
242.38
242.25
242.19
244.69
244.5
244.93
239.64
