feels_like_kelvins
243.3
242.85
242.73
241.4
241.83
241.37
241.44
242.46
242.71
248.68
248.74
249.51
251.29
249.95
249.57
244.31
244.72
244.58
243.69
244.08
244.37
243.73
243.69
244.04
242.1
242.77
242.83
241.27
242.16
241.15
240.76
241.08
241.01
245.23
244.77
244.42
245.28
245.1
245.03
241.97
242.19
240.94
241.11
240.55
240.6
239.38
239.41
239.49
238.29
238.26
238.24
236.15
236.08
237.01
236.95
237.4
237.09
241.21
240.69
240.63
241.17
241.14
240.35
236.41
236.05
234.72
234.48
234.5
235.03
234.45
234.29
234.15
233.21
233.35
233.34
232.79
232.88
233.95
233.84
233.87
233.57
240.24
240.02
239.69
240.99
241.2
240.86
238.15
237.75
237.18
236.41
236.7
236.71
235.77
235.67
235.73
234.87
234.78
234.85
234.39
235.28
234.86
234.8
235.81
236.68
242.44
242.42
242.16
243.57
243.43
243.21
239.93
240.06
238.79
239.14
239.44
239.6
239.34
239.29
239.31
238.96
240.6
240.57
240.61
240.61
240.47
240.47
241.44
242.16
245.99
245.73
245.68
248.38
249.05
248.86
244.49
246.44
250.88
248.87
248.72
244.4
243.52
243.53
243.25
243.84
243.28
242.7
243.91
244.05
244.59
244.61
244.44
244.05
246.02
245.78
245.73
246.63
246.47
246.62
245.36
245.51
244.16
244.39
244.43
244.47
243.2
242.99
243.1
241.9
242.04
242.0
240.63
240.82
240.6
240.96
242.97
248.36
251.75
251.76
251.91
252.17
250.93
244.23
239.37
238.61
237.8
238.18
236.95
237.08
236.03
236.02
236.17
235.28
235.79
236.16
235.12
235.2
235.79
235.76
235.59
236.55
241.24
240.94
240.87
242.5
242.24
241.45
236.07
236.33
236.18
236.44
236.05
242.74
242.45
242.2
242.72
242.45
243.18
243.11
243.06
243.27
244.14
244.35
244.91
244.74
247.18
247.37
247.13
248.31
248.3
248.28
247.06
242.32
240.98
241.32
246.45
246.65
245.99
245.92
245.93
245.14
245.21
245.07
243.71
243.72
243.0
242.07
243.25
242.81
247.27
247.48
247.48
248.11
247.7
247.62
237.21
236.22
234.82
234.53
233.56
233.81
233.7
233.28
232.59
232.4
232.81
233.22
233.01
233.23
233.23
233.34
234.12
233.63
237.29
237.46
237.22
238.51
238.39
237.88
233.88
233.75
232.66
232.64
232.19
232.04
230.94
231.35
230.99
229.74
230.67
231.47
230.22
230.98
229.45
229.31
229.0
229.82
235.8
236.4
236.67
238.44
238.32
237.88
233.7
233.52
232.73
232.81
232.36
232.5
232.38
232.34
232.26
230.7
230.82
231.1
231.15
231.17
231.99
231.89
231.78
231.96
237.7
237.6
237.55
239.11
238.95
237.98
234.07
233.89
233.13
233.45
233.69
234.1
232.57
232.26
231.72
230.55
230.56
231.09
231.26
232.25
231.69
230.18
231.71
231.56
237.03
237.47
237.49
238.85
238.64
238.71
236.2
236.32
235.35
235.42
235.29
235.33
234.05
234.06
233.75
233.31
233.06
233.27
233.14
234.65
232.9
232.98
233.56
234.34
239.66
239.45
239.82
241.86
242.47
246.69
242.47
242.79
241.29
242.09
241.99
242.02
240.89
240.38
240.1
234.24
233.28
233.75
233.52
234.26
236.08
235.95
235.95
236.31
239.91
240.91
240.66
242.82
243.64
243.88
244.44
245.0
244.74
244.89
244.24
244.26
244.35
244.8
244.4
244.79
244.84
243.8
250.7
250.5
246.43
243.14
242.34
242.76
244.98
244.69
244.48
244.75
245.15
245.47
241.47
241.39
238.57
238.98
239.11
239.19
237.68
237.59
237.65
236.99
237.28
236.91
236.92
237.58
238.67
238.62
238.57
239.48
242.31
242.06
242.24
243.97
244.38
244.63
243.44
243.88
243.74
244.04
244.31
244.72
244.21
244.17
244.3
243.38
243.11
243.05
242.19
242.07
242.21
242.08
242.26
241.92
244.36
244.8
245.23
246.28
245.56
243.91
240.1
239.39
239.04
240.55
238.56
245.4
244.81
245.11
244.74
242.88
242.67
241.6
241.34
241.04
242.15
241.75
240.88
240.64
246.14
246.09
241.36
243.12
242.36
241.99
238.5
238.83
237.38
237.43
237.28
237.27
235.8
235.78
235.78
235.04
235.69
235.73
234.64
234.85
234.37
234.24
235.17
236.31
240.59
240.36
240.03
241.96
242.25
242.05
237.37
237.43
235.63
235.06
234.83
234.73
233.32
233.77
233.91
233.08
233.79
234.13
232.18
232.83
231.51
230.91
231.61
233.64
246.73
246.85
247.06
249.36
244.5
242.37
236.77
237.36
234.45
234.73
234.65
234.18
231.59
231.86
231.93
231.61
232.36
232.07
231.79
232.04
231.92
232.03
232.07
234.17
239.46
239.86
239.77
241.94
241.81
241.52
236.91
236.28
235.62
235.35
234.76
234.57
233.91
233.68
233.42
240.72
240.69
241.09
240.01
239.97
233.66
233.91
234.8
236.25
241.75
242.69
243.24
245.93
250.38
244.27
241.17
242.17
246.03
245.64
245.57
240.23
238.45
236.52
236.67
237.33
236.82
236.46
236.2
236.17
238.41
237.78
238.45
239.39
244.16
244.3
244.31
246.7
247.47
246.37
241.87
241.76
240.14
239.91
239.96
239.72
238.45
238.77
238.79
237.75
238.21
237.98
237.45
237.78
238.22
238.36
238.46
239.03
243.44
243.79
243.66
245.77
245.78
245.5
240.71
240.44
238.28
238.25
238.38
238.37
237.29
237.59
237.32
235.26
236.1
235.84
235.1
234.12
238.12
236.41
242.64
243.84
248.99
248.99
248.86
250.65
250.65
244.53
240.71
241.06
240.37
240.15
240.69
241.0
241.52
240.97
241.35
242.1
242.36
242.76
244.09
243.95
246.3
246.79
247.79
247.99
251.62
251.81
251.76
253.52
253.92
254.95
254.03
253.3
254.35
253.91
253.82
253.23
253.33
253.36
253.16
253.87
253.65
253.74
254.34
254.29
255.21
255.19
255.31
255.35
256.65
256.43
256.19
256.72
256.39
256.56
256.17
256.25
256.35
256.23
256.24
256.04
255.58
255.59
255.54
255.35
255.31
255.53
255.51
255.68
255.57
255.8
255.94
255.7
257.4
257.41
257.43
258.47
258.91
259.25
257.54
257.6
256.38
256.5
256.9
255.99
256.82
257.95
260.87
254.11
252.06
251.43
250.2
249.66
250.99
251.59
250.78
250.24
255.17
255.15
255.5
256.54
259.58
254.94
251.27
251.37
252.04
256.46
256.84
256.48
252.28
250.8
250.44
250.83
250.5
250.07
249.63
249.58
250.39
250.43
250.93
250.85
253.93
253.9
253.84
255.07
255.2
255.07
253.18
253.1
252.92
252.92
253.05
253.05
252.22
252.05
252.09
251.31
250.95
251.02
250.74
250.65
251.5
251.45
251.69
252.2
254.74
254.88
254.95
255.78
255.67
255.5
253.88
253.43
252.47
252.39
252.52
252.59
251.64
252.09
252.13
251.59
251.68
251.75
251.27
251.24
251.49
251.81
251.63
252.14
254.79
254.33
254.28
255.27
255.63
255.8
253.52
253.03
251.02
252.2
252.83
252.99
251.1
257.09
257.2
255.33
255.52
255.85
254.18
253.71
254.94
254.52
253.06
252.18
257.69
257.97
257.97
259.33
258.84
253.84
248.07
249.47
248.18
253.85
253.6
253.55
252.02
251.49
251.31
249.9
249.26
249.55
248.61
248.13
249.66
249.33
250.47
249.73
254.31
253.93
253.89
255.23
254.67
249.34
244.45
244.33
242.62
242.41
242.12
242.12
241.42
241.55
241.86
240.45
240.37
240.3
239.41
239.62
240.36
240.22
240.26
240.71
245.66
245.56
245.43
247.96
248.31
248.94
243.96
244.02
241.06
241.07
240.95
240.97
239.73
239.81
239.92
238.67
238.64
238.23
236.9
237.83
238.45
238.59
239.05
239.79
244.78
245.45
245.57
247.58
247.78
247.9
242.36
242.57
240.04
240.01
240.06
240.16
239.17
239.02
239.14
237.49
237.56
237.58
236.83
236.96
237.9
237.84
238.23
239.46
245.09
245.2
244.93
247.84
248.55
248.91
242.19
242.53
239.57
239.5
239.51
239.51
238.72
238.36
238.43
238.08
238.05
237.93
237.24
237.43
238.89
238.82
238.86
240.1
246.31
246.05
245.69
248.52
248.94
249.64
243.76
243.78
240.96
240.56
240.53
240.54
239.43
239.82
239.72
239.08
240.23
240.0
237.69
237.57
238.42
238.57
239.74
242.43
248.78
247.99
247.76
252.35
252.75
251.45
244.08
243.93
241.83
240.85
240.6
240.82
239.37
239.34
239.1
238.02
237.62
237.48
236.75
237.26
244.33
243.4
242.25
244.58
251.64
252.37
252.96
257.03
257.2
253.55
246.88
251.38
249.64
249.43
249.26
248.27
247.17
246.63
246.16
245.13
244.51
244.54
237.82
238.72
238.74
240.27
240.41
240.19
249.3
248.78
248.53
251.0
250.83
251.5
245.8
245.25
243.3
242.24
242.01
242.17
241.68
242.22
243.02
243.42
242.34
244.08
249.62
249.3
250.67
250.72
250.99
250.99
254.68
254.85
254.62
255.46
255.77
256.11
254.08
254.22
251.9
251.89
251.77
251.81
248.81
243.69
243.73
241.1
241.12
241.11
239.79
240.85
242.46
247.89
246.87
247.3
252.94
252.99
253.31
255.14
254.89
250.17
243.1
243.19
240.35
239.81
239.73
239.31
238.32
238.57
238.47
236.54
236.87
236.74
236.03
236.17
236.58
236.56
236.85
238.89
245.07
244.59
244.38
246.12
246.2
246.38
241.6
241.37
240.53
239.68
239.1
238.69
238.0
238.16
237.88
237.34
237.24
237.09
237.12
237.31
239.56
239.66
239.5
241.18
244.42
244.43
244.45
247.73
247.83
248.29
245.77
245.87
245.1
245.3
245.22
245.12
244.3
244.44
244.23
243.38
243.06
243.08
242.87
243.12
244.85
245.1
245.47
246.23
250.47
251.0
251.23
253.23
252.78
252.26
248.13
247.61
246.07
246.35
246.11
245.82
245.65
245.74
245.97
244.83
245.25
245.59
244.82
245.3
246.56
246.68
247.31
248.25
252.45
252.02
251.71
253.79
253.77
254.88
248.47
247.82
243.38
243.44
243.18
243.45
240.79
241.81
243.83
242.16
243.53
241.7
240.38
241.37
241.51
241.67
251.83
251.83
250.57
250.57
250.57
249.95
249.95
249.95
243.9
243.9
243.9
242.04
242.04
242.04
242.92
242.92
242.92
243.24
243.24
243.24
248.41
248.41
248.41
246.23
246.23
246.23
249.21
249.21
249.21
250.17
250.17
250.17
248.69
248.69
248.69
249.35
249.35
249.35
249.39
249.39
249.39
248.83
248.83
248.83
247.79
247.79
247.79
247.17
247.17
247.17
249.33
249.33
249.33
250.14
250.14
250.14
248.97
248.97
248.97
248.64
248.64
248.64
248.02
248.02
248.02
246.58
246.58
246.58
247.03
247.03
247.03
247.71
247.71
247.71
250.48
250.48
250.48
251.94
251.94
251.94
247.71
247.71
247.71
247.95
247.95
247.95
248.07
248.07
248.07
248.35
248.35
248.35
247.55
247.55
247.55
249.46
249.46
249.46
251.44
251.44
251.44
252.33
252.33
252.33
246.83
246.83
246.83
244.3
244.3
244.3
245.81
245.81
245.81
244.6
244.6
244.6
249.12
249.12
249.12
254.53
254.53
254.53
252.91
252.91
252.91
254.0
254.0
254.0
247.9
247.9
247.9
247.88
247.88
247.88
247.62
247.62
247.62
246.29
246.29
246.29
245.64
245.64
245.64
247.6
247.6
247.6
253.21
253.21
253.21
254.83
254.83
254.83
250.83
250.83
250.83
247.71
247.71
247.71
246.49
246.49
246.49
247.74
247.74
247.74
245.17
245.17
245.17
248.62
248.62
248.62
254.78
254.78
254.78
256.95
256.95
256.95
253.59
253.59
253.59
250.01
250.01
250.01
249.51
249.51
249.51
247.73
247.73
247.73
243.43
243.43
243.43
249.75
