feels_like_kelvins
244.97
246.28
250.7
250.0
249.4
250.07
249.82
250.43
246.49
246.4
243.82
242.87
242.87
242.89
241.67
241.51
241.23
241.31
240.65
240.9
240.69
240.37
241.06
241.3
242.02
244.35
246.89
247.04
246.59
248.33
248.25
248.16
244.69
244.91
243.76
244.16
244.46
244.45
244.62
245.33
245.33
244.73
244.26
244.71
244.71
244.98
244.49
242.93
245.97
247.13
255.72
256.01
254.92
255.84
255.34
256.0
248.71
246.64
242.87
242.36
243.1
242.51
241.74
242.24
242.29
241.93
242.42
242.76
243.05
242.82
241.08
241.46
242.73
242.86
246.73
246.57
246.14
248.46
253.05
245.97
244.78
246.49
249.95
249.83
243.9
242.84
243.39
249.29
249.17
248.66
242.46
241.26
241.62
243.82
244.71
243.88
244.27
245.06
248.65
248.69
248.48
249.84
249.17
248.46
245.22
244.53
242.09
241.89
242.34
243.26
242.48
242.82
241.01
248.93
249.17
249.13
243.51
239.15
238.6
238.02
240.03
241.11
243.71
243.39
243.03
245.01
245.65
246.82
243.14
243.17
241.63
242.27
243.04
243.37
243.4
242.97
242.73
242.45
241.89
241.45
241.47
241.4
240.68
240.64
242.23
241.99
252.84
252.68
252.59
254.55
255.14
255.48
252.68
248.26
246.56
247.49
248.17
252.01
251.84
251.45
249.96
240.73
240.73
241.54
241.58
242.04
241.33
241.83
243.01
245.09
248.4
247.53
246.74
247.56
247.2
247.83
244.45
244.59
242.58
241.98
242.89
243.32
242.86
242.87
242.66
241.8
241.65
241.61
240.35
240.58
239.78
239.73
240.62
240.58
245.7
244.97
244.91
248.27
253.01
247.38
244.65
250.38
247.28
247.07
241.34
240.24
241.88
242.62
242.5
243.02
243.14
243.16
243.79
243.52
245.03
245.05
245.26
244.83
247.65
247.79
247.76
248.66
248.18
248.2
245.79
245.7
244.15
244.34
243.86
244.17
244.46
245.25
250.53
250.63
249.75
244.27
240.32
240.02
241.61
241.72
242.77
243.05
246.8
246.84
246.39
247.04
247.37
247.79
245.93
246.33
244.12
244.34
244.28
244.63
244.01
243.76
243.85
243.26
242.87
243.65
243.93
244.58
242.29
242.02
242.79
244.76
248.52
248.89
248.99
254.86
253.95
254.52
250.86
250.73
248.96
248.72
247.99
242.82
240.47
239.99
237.82
236.24
236.71
235.37
234.42
233.62
233.29
232.44
233.23
236.23
241.75
242.5
242.12
244.83
245.23
241.99
238.31
238.08
235.77
235.51
235.09
235.27
235.23
235.79
235.91
234.97
235.33
235.48
235.19
234.64
234.9
235.21
234.88
237.62
243.49
243.21
243.27
246.63
246.77
245.22
241.49
241.37
241.9
242.74
243.93
244.86
244.84
245.5
245.6
245.26
245.52
245.8
245.98
245.85
246.37
246.75
247.04
247.19
249.86
249.38
249.11
250.3
251.7
256.17
255.22
254.31
251.73
251.35
250.59
245.52
242.57
240.99
241.68
240.8
240.89
240.9
239.96
240.24
239.81
239.68
240.63
241.24
245.2
244.25
243.67
245.17
244.91
244.84
241.66
241.45
238.85
239.2
239.74
240.02
240.57
241.3
241.54
240.52
240.26
240.22
239.24
239.53
239.35
240.12
241.54
242.52
246.18
246.32
246.6
249.4
253.43
248.58
242.96
241.25
240.5
240.86
239.67
238.85
237.27
236.59
236.93
236.37
235.59
235.49
234.93
235.22
236.59
236.56
238.24
238.77
243.07
243.16
243.01
246.37
246.34
245.68
240.33
240.0
240.78
247.06
245.83
245.34
243.95
243.53
236.81
236.18
236.64
237.46
237.62
237.63
238.78
238.38
238.29
241.86
244.35
244.4
244.47
246.83
246.89
247.37
244.4
244.49
244.1
243.93
244.35
244.39
244.09
243.81
243.8
244.04
244.49
244.41
244.79
244.78
245.09
245.0
245.92
245.29
248.12
248.33
248.25
250.22
250.6
250.71
249.51
249.77
249.19
249.18
249.29
249.08
248.72
248.51
248.59
248.92
249.44
249.52
249.86
249.88
251.03
251.22
251.67
251.79
254.1
254.26
254.28
254.83
254.86
255.04
254.22
254.64
253.81
254.25
254.21
254.08
253.01
252.8
252.68
252.77
253.22
253.16
253.37
253.37
255.84
255.73
255.41
255.11
256.52
256.66
256.87
257.56
258.07
258.32
258.74
259.21
259.7
259.9
259.65
259.86
260.29
260.07
260.11
260.35
260.33
260.42
260.52
260.35
260.09
260.01
259.65
259.02
258.44
258.13
257.94
257.13
256.23
256.45
253.74
253.52
250.8
250.94
250.88
250.83
249.74
249.69
249.58
247.91
246.52
246.26
244.66
245.11
244.87
246.13
251.39
252.3
257.49
258.31
257.98
259.55
258.55
251.78
246.51
245.8
244.04
246.22
249.73
249.61
248.46
247.97
248.16
247.35
247.35
246.85
246.64
246.59
242.64
241.45
246.27
244.16
253.91
254.85
250.72
252.61
251.33
249.88
245.6
245.24
243.81
244.23
244.13
244.35
243.8
243.94
243.68
242.88
243.51
243.59
242.58
242.81
243.34
242.65
243.49
244.48
247.34
246.94
246.71
247.7
247.78
248.28
246.03
246.22
245.61
246.05
245.88
246.34
245.65
246.2
246.82
246.31
246.82
246.61
249.97
250.52
251.99
252.26
252.13
253.53
257.63
257.38
257.13
254.64
253.27
252.05
245.82
245.07
243.34
243.52
242.6
242.77
241.91
241.77
241.22
240.85
240.04
239.77
239.35
239.26
241.8
241.76
241.97
244.36
254.03
254.29
254.13
256.55
256.23
250.77
247.02
247.15
242.91
242.54
242.38
242.37
242.0
241.96
242.13
241.76
242.7
241.86
241.39
241.49
242.12
242.1
242.9
244.74
247.92
247.29
247.48
250.02
249.62
249.59
246.28
246.09
244.31
244.53
245.18
245.58
244.78
245.29
246.04
245.66
245.45
245.56
245.73
245.42
247.17
246.92
248.61
248.0
252.07
251.88
251.8
253.45
253.35
253.3
248.26
247.86
245.37
245.58
246.99
247.19
246.57
245.48
245.02
245.1
245.67
246.37
251.32
250.84
251.27
251.4
251.45
252.66
257.25
257.93
258.06
259.56
258.6
253.51
249.54
248.51
245.21
247.05
246.49
246.01
245.87
245.43
249.85
248.6
248.29
247.92
242.2
247.44
247.23
247.31
248.69
250.75
255.9
256.18
256.75
259.17
259.49
254.65
248.12
247.18
246.54
246.09
245.96
246.61
245.14
244.68
244.84
244.65
244.25
244.12
244.33
244.33
245.68
245.36
245.59
247.13
250.66
251.12
251.08
253.15
252.97
253.0
251.48
250.86
251.61
251.84
251.54
251.52
251.39
251.43
251.57
252.09
252.35
252.28
252.44
252.12
252.0
251.75
251.47
251.41
253.09
253.07
253.13
253.8
254.12
254.85
253.95
254.28
254.2
254.53
254.33
254.45
254.0
253.96
253.87
253.35
253.58
253.37
253.32
252.97
253.18
253.09
253.17
253.02
254.9
255.18
255.38
255.34
255.21
255.33
254.55
254.8
253.59
253.83
253.78
253.91
253.26
252.81
252.73
252.18
252.23
251.89
251.35
251.51
251.63
251.85
252.19
251.63
254.37
254.47
254.66
255.05
255.1
255.73
253.44
253.31
250.23
251.58
251.2
251.35
249.5
248.49
247.75
244.34
244.79
245.66
244.21
243.22
244.65
243.96
244.56
246.62
252.58
252.11
251.78
253.28
253.03
253.03
249.31
248.79
246.84
246.37
246.87
247.36
246.76
246.96
247.05
245.89
245.76
245.94
245.17
245.72
245.74
245.4
246.79
246.86
251.16
250.39
250.07
251.18
250.83
250.99
248.15
247.57
244.64
244.23
244.07
244.57
243.75
243.7
243.85
243.04
242.43
242.45
241.36
241.71
244.03
243.17
244.64
244.41
249.73
249.46
249.46
251.43
251.12
252.98
248.43
247.38
242.16
241.73
241.96
242.18
240.92
240.83
241.18
239.61
239.93
239.92
239.22
240.35
240.16
240.31
243.83
243.99
249.38
249.36
249.08
250.08
250.12
250.46
248.27
248.43
244.89
245.37
245.28
245.35
244.75
245.0
245.15
244.61
244.81
245.11
244.83
244.84
246.22
246.15
246.57
