feels_like_kelvins
238.85
238.86
238.59
238.61
238.07
237.86
237.91
236.67
236.08
236.01
235.89
241.98
242.02
235.55
241.88
242.29
240.23
246.25
246.1
241.15
241.15
240.83
238.5
238.14
237.23
237.41
237.39
237.53
237.95
237.53
237.61
237.75
237.11
237.11
238.06
244.51
244.49
237.66
244.76
245.41
243.43
248.95
248.82
250.3
242.41
241.76
237.93
244.41
242.4
234.22
240.51
240.61
233.2
239.58
239.68
232.46
238.56
239.04
231.38
238.58
239.58
233.55
240.16
240.27
240.76
246.49
246.73
242.95
248.62
248.25
241.35
247.18
247.29
247.81
247.6
247.77
249.08
248.77
248.84
249.9
249.77
249.78
243.56
242.74
242.86
242.92
242.21
241.76
244.07
243.31
243.21
244.54
244.33
244.32
244.26
244.15
244.59
244.89
245.09
245.29
246.0
246.08
246.1
246.44
246.52
246.83
247.03
247.39
247.34
248.1
247.65
247.68
248.72
249.02
248.97
248.56
248.31
248.88
248.21
248.13
247.54
247.04
246.35
246.03
245.48
245.72
245.76
245.15
245.67
245.73
244.34
244.43
243.7
243.71
244.3
244.28
244.29
244.8
244.77
244.12
244.25
244.3
242.78
243.23
242.35
242.01
242.56
242.75
241.14
241.69
241.84
240.63
241.32
241.49
240.27
241.2
240.63
240.53
240.54
240.21
242.24
242.38
242.23
243.13
243.21
243.7
240.95
241.07
239.31
238.78
239.37
239.42
237.56
238.21
238.24
237.13
237.5
237.56
236.09
236.78
237.31
236.76
244.28
243.93
240.59
247.32
247.26
241.85
242.0
241.97
238.81
238.53
237.02
236.94
243.66
243.73
236.29
242.83
242.96
235.73
241.93
241.61
235.06
240.65
240.56
235.33
240.91
240.85
238.91
245.08
244.86
241.36
240.74
240.95
237.79
237.75
235.37
235.27
235.08
235.16
235.4
242.5
242.5
235.69
241.6
241.35
235.83
242.1
243.77
237.92
244.77
245.91
248.49
248.16
247.97
244.21
242.27
241.97
240.99
240.3
239.71
239.89
239.76
239.75
239.38
239.33
239.39
246.07
245.88
245.94
245.0
244.56
244.77
238.78
244.64
244.44
249.38
249.29
249.47
247.31
250.66
249.95
239.27
245.12
244.87
238.67
245.1
245.0
238.13
243.65
243.33
243.19
242.15
241.82
237.12
242.11
239.3
233.26
239.98
240.3
238.87
245.19
245.19
240.99
247.1
246.55
236.89
243.68
241.91
234.67
241.23
241.38
233.71
240.17
240.26
233.13
239.79
239.94
233.18
239.43
238.95
232.75
239.34
240.35
238.72
244.98
244.91
240.57
247.08
246.68
235.01
241.87
239.31
231.81
238.81
239.06
231.16
237.4
237.42
230.79
238.65
238.31
231.32
237.03
237.34
230.96
238.06
238.54
236.86
242.78
242.72
239.02
245.22
244.95
234.19
240.74
238.73
231.52
238.0
238.16
230.88
237.23
237.4
230.34
237.14
237.26
230.33
237.14
236.53
230.38
237.55
238.01
236.84
242.8
242.61
239.4
238.74
238.11
235.03
241.54
239.97
233.09
239.61
239.89
233.4
239.77
240.02
233.11
240.04
240.14
234.3
239.97
239.8
233.81
234.37
235.08
240.7
239.76
239.49
242.07
241.62
241.6
239.22
239.03
237.45
238.02
238.19
238.52
237.38
236.97
237.23
236.81
243.41
243.52
236.24
242.56
242.66
236.95
243.06
239.0
241.78
247.85
247.65
243.79
250.67
249.89
236.78
243.45
242.18
235.58
241.65
241.65
234.27
239.71
239.74
232.87
239.13
238.98
232.58
239.32
239.41
233.74
241.24
242.04
239.93
247.24
247.0
242.38
242.3
241.06
236.08
242.77
240.64
233.95
240.06
239.98
232.26
237.94
238.22
231.65
237.76
237.66
230.18
236.69
236.1
229.58
237.55
238.41
244.78
244.53
244.6
248.32
248.91
248.81
245.61
244.72
242.09
241.49
240.69
240.77
240.02
239.85
239.67
238.59
238.13
238.11
230.28
236.82
236.65
230.38
235.87
237.14
237.61
243.82
244.0
240.01
246.46
245.45
236.22
242.42
240.47
233.65
240.01
240.17
232.73
238.93
239.08
231.74
238.24
238.37
231.32
238.19
237.89
231.62
238.33
240.84
239.51
246.1
246.05
242.27
248.71
247.43
235.94
242.15
240.99
233.44
240.8
240.75
232.76
239.18
239.36
238.24
237.79
237.47
230.36
236.47
235.81
228.0
236.43
237.93
244.12
243.96
244.1
242.13
247.83
247.02
237.42
244.57
243.74
236.85
242.97
242.64
235.03
241.13
241.01
234.87
242.0
242.17
236.37
243.72
244.85
237.22
243.8
244.82
240.39
241.28
240.93
242.73
243.21
243.39
241.57
243.34
243.4
241.44
242.65
242.49
241.29
242.74
242.81
242.34
243.79
243.95
243.91
245.37
246.06
245.43
246.64
246.85
248.88
249.05
249.23
250.69
250.52
250.82
247.07
249.23
246.79
244.56
252.48
252.65
245.07
246.65
246.93
245.37
252.61
252.46
244.72
252.75
253.3
246.24
253.31
252.94
249.02
249.02
248.95
251.45
252.51
251.93
247.43
254.21
252.15
244.9
252.15
252.57
244.15
251.0
251.0
242.29
249.77
249.62
241.93
248.71
250.1
243.71
249.82
250.18
247.7
254.37
254.16
249.85
256.54
255.59
245.32
251.84
249.25
242.46
