temp_min_kelvins
245.35
246.56
247.73
247.8
247.64
249.5
247.91
247.43
244.58
244.53
242.58
242.94
243.03
243.34
241.95
242.15
242.3
242.27
241.65
241.92
241.71
241.31
240.81
240.04
242.26
243.43
246.79
246.37
246.21
247.9
247.25
245.98
243.2
244.44
243.31
242.26
241.22
241.39
241.33
241.6
241.64
241.44
242.03
242.79
243.09
243.69
243.58
243.46
244.3
245.51
248.41
248.23
248.32
249.92
250.29
250.63
249.17
249.42
248.32
248.25
248.65
248.91
248.37
248.42
248.53
248.58
248.36
248.57
248.51
248.7
249.47
249.68
251.13
250.48
253.26
253.45
253.15
253.94
253.9
253.97
251.99
252.19
251.2
251.1
251.83
251.53
251.07
251.12
250.76
250.24
249.45
249.13
247.08
248.42
248.98
249.25
248.06
247.23
251.22
251.77
251.41
252.45
250.96
249.99
245.8
246.83
245.69
245.58
245.4
246.03
244.46
243.82
244.2
243.57
243.81
243.99
243.32
243.64
244.81
244.77
245.33
245.94
248.24
248.23
247.91
249.31
248.53
248.51
244.95
245.07
244.87
244.87
244.14
244.49
244.42
244.04
243.65
243.33
242.87
243.03
242.4
242.67
242.0
241.99
242.91
243.39
248.12
247.46
247.49
248.67
246.75
246.3
242.86
243.46
241.72
242.05
241.38
241.36
240.86
241.32
241.12
240.2
240.28
240.32
240.06
240.84
241.72
242.0
242.59
243.37
247.19
247.02
246.91
248.57
247.82
246.43
242.64
242.17
240.88
241.05
240.35
240.4
239.91
240.77
242.18
241.99
242.49
241.03
239.36
239.35
239.69
239.45
242.31
243.82
246.76
246.43
246.57
248.15
247.37
245.36
241.97
241.73
240.78
240.49
239.59
239.68
239.14
240.37
240.94
239.91
239.0
239.47
239.37
239.52
237.47
237.76
239.15
241.32
245.05
244.7
245.17
247.5
246.42
244.95
241.93
242.74
241.26
241.74
241.11
240.94
240.16
240.53
240.11
239.68
239.07
238.36
237.11
236.08
236.44
236.19
239.13
240.58
243.62
244.05
244.97
246.71
246.83
246.43
243.66
243.79
242.76
242.78
242.71
242.56
241.77
241.98
242.49
242.19
241.3
241.54
240.95
241.36
240.58
240.67
240.17
241.27
247.06
247.13
247.27
248.24
247.88
247.78
244.6
244.89
242.54
243.01
243.52
243.58
243.64
243.61
243.23
242.5
242.51
242.84
242.62
243.12
242.76
242.63
245.03
246.11
248.61
248.14
247.78
249.67
249.43
250.08
245.92
245.65
242.87
243.0
243.42
243.73
242.77
243.3
243.82
243.8
243.82
244.09
243.81
243.17
243.25
242.65
243.93
244.51
247.18
247.45
248.52
249.84
250.86
251.26
250.65
250.86
250.91
250.87
251.07
251.05
251.59
251.58
