temp_min_kelvins
255.18
255.32
257.84
257.25
257.16
259.18
259.52
260.25
258.11
258.84
257.44
257.65
257.89
257.98
257.88
258.29
258.42
258.68
258.29
258.08
257.39
257.13
256.85
256.76
257.02
258.81
261.26
260.61
260.92
262.34
261.95
260.86
258.08
257.37
256.33
255.41
255.83
254.55
251.7
252.14
252.14
251.43
251.83
251.83
251.03
251.03
250.74
250.08
253.23
255.58
257.76
258.26
258.13
259.56
259.63
259.37
257.15
257.08
255.62
255.28
254.43
254.19
253.61
254.57
254.58
254.25
253.95
254.17
254.73
254.86
255.63
255.79
259.1
258.9
259.47
260.15
260.14
261.1
260.79
261.26
258.9
259.05
259.47
258.8
257.14
256.4
255.43
254.98
254.71
252.65
252.74
253.23
252.66
252.47
251.99
252.58
255.59
257.75
260.0
260.19
260.04
261.35
261.88
261.68
259.27
257.82
256.89
256.49
256.09
256.31
255.74
255.82
256.16
256.27
256.7
256.86
256.01
256.05
256.25
256.29
257.39
259.12
261.39
261.24
260.93
262.23
262.82
262.59
258.11
257.99
258.3
258.73
258.56
258.46
257.51
257.99
257.74
257.2
257.26
257.24
254.59
256.09
255.39
255.97
257.71
257.9
260.67
259.94
260.33
261.54
261.41
261.73
257.0
257.33
257.06
257.16
256.73
256.61
256.42
257.33
256.27
256.27
256.48
256.34
256.01
256.03
255.84
255.75
256.07
256.49
258.94
258.44
258.04
259.31
259.31
259.42
257.54
257.84
256.69
256.97
257.41
257.43
256.46
256.62
256.64
255.5
255.2
255.09
253.72
253.71
253.29
252.71
254.14
253.89
257.79
257.92
258.01
258.56
258.33
257.69
254.22
255.36
252.73
251.75
252.29
252.24
252.02
252.08
251.41
250.93
250.03
249.66
247.87
247.78
249.08
247.48
248.08
250.82
254.68
255.45
255.63
256.45
255.5
255.46
252.83
253.0
252.99
252.58
251.31
251.11
250.44
250.16
250.28
249.9
249.16
249.06
247.73
247.1
248.37
248.26
248.99
249.02
252.69
252.13
251.93
253.38
253.0
253.01
249.91
249.18
247.81
247.26
245.92
246.37
244.93
244.76
244.95
244.99
244.3
243.84
243.23
242.93
243.08
243.49
244.07
246.49
252.49
252.8
253.06
254.21
253.94
254.12
251.09
250.76
250.29
250.14
249.1
249.34
249.7
249.76
250.04
249.25
249.74
249.88
248.78
249.5
249.95
250.1
251.57
252.03
254.56
254.04
253.73
255.66
255.44
255.9
251.81
251.96
250.81
250.21
249.74
249.7
249.16
249.17
249.07
248.43
247.8
248.73
248.72
249.32
249.79
250.17
250.9
253.14
255.78
255.06
255.23
256.91
256.87
255.23
250.79
250.26
251.06
252.71
251.68
250.95
249.39
247.84
246.1
244.59
244.0
243.48
242.92
243.36
244.56
245.47
245.87
247.52
252.62
252.86
252.9
254.46
254.4
253.49
249.87
249.12
248.89
248.23
247.18
246.95
245.73
245.23
245.5
245.1
244.57
245.04
244.17
244.47
244.14
243.41
245.3
248.0
252.38
252.56
252.52
254.42
254.2
254.59
251.08
251.11
249.05
249.17
248.89
248.71
247.54
247.79
247.93
247.62
247.93
247.45
246.54
247.04
248.01
247.56
248.33
251.16
254.53
254.34
254.14
256.06
256.27
256.54
253.09
253.04
251.54
250.24
251.19
250.5
249.37
248.74
249.07
248.52
248.49
247.75
247.07
247.15
249.36
250.25
252.36
254.78
257.77
257.21
257.27
259.19
258.69
257.42
252.73
252.99
253.14
253.06
251.12
250.83
250.79
251.12
251.45
250.45
249.52
249.11
248.6
249.17
251.31
251.88
253.89
253.53
257.52
257.53
257.79
259.68
259.63
260.28
257.48
257.3
253.84
253.85
253.61
253.99
253.16
253.56
253.97
252.93
252.33
252.36
252.12
252.46
251.94
252.23
253.25
254.14
258.72
258.11
258.01
259.57
259.06
259.22
254.63
254.18
251.63
251.46
250.67
250.81
250.97
251.92
252.3
250.93
250.52
250.7
250.35
250.33
251.56
251.49
252.38
254.12
257.98
257.56
257.07
258.93
259.04
259.56
256.71
257.09
255.75
255.84
255.11
255.37
255.06
255.87
255.97
255.84
256.03
256.11
255.71
255.86
256.02
256.01
256.94
258.58
260.23
260.46
260.25
261.83
261.91
262.62
258.89
259.35
256.52
256.57
256.63
257.17
255.94
257.05
256.74
255.48
255.07
254.85
254.33
254.66
253.76
253.82
256.52
258.44
260.48
260.61
260.32
262.11
261.79
262.71
258.01
257.98
259.19
258.42
256.77
256.32
254.99
254.51
254.31
253.56
252.77
252.74
253.53
253.06
252.8
252.78
256.29
257.98
260.11
259.73
259.82
261.52
260.93
261.01
256.92
257.48
256.69
255.46
255.94
256.06
254.66
254.7
255.08
254.5
253.79
253.52
253.51
253.61
254.77
254.78
256.15
256.94
260.15
259.95
259.86
261.51
260.99
261.71
257.78
256.87
256.37
256.23
256.7
256.9
256.77
255.16
256.25
255.44
254.99
254.47
253.28
253.16
251.04
251.5
252.31
256.12
258.65
258.21
258.32
260.98
261.14
261.39
257.27
257.57
254.85
255.0
254.89
254.99
255.69
255.48
255.32
255.14
254.76
252.82
251.47
250.97
252.19
250.95
251.26
257.09
261.5
261.85
262.26
264.57
264.6
264.39
260.15
259.03
254.94
253.86
253.33
253.43
252.43
252.61
253.11
252.61
250.96
250.75
249.38
249.03
248.54
248.3
250.1
253.58
258.47
258.59
259.17
262.03
262.05
260.57
255.75
255.93
254.56
254.91
254.42
254.87
254.03
254.29
254.37
253.6
253.47
253.5
253.12
252.91
253.44
253.33
254.85
258.03
260.35
259.82
259.78
262.87
263.05
263.77
260.17
260.24
256.44
257.07
257.38
257.13
257.12
258.04
258.12
256.87
256.36
256.24
256.24
256.5
255.96
255.73
257.98
260.24
262.05
261.35
261.88
264.14
264.25
264.43
259.79
259.68
256.82
255.77
255.27
255.26
254.74
256.05
256.19
255.57
253.8
253.77
254.45
255.07
256.37
256.71
257.56
258.86
261.75
261.75
261.7
263.8
263.88
264.18
262.01
262.28
261.83
261.62
261.94
262.07
261.33
261.44
261.26
260.89
260.02
259.23
258.5
258.27
259.02
258.93
259.59
260.21
262.85
262.65
262.6
263.31
263.46
263.8
262.46
262.61
262.48
262.63
262.42
262.49
261.49
260.75
260.46
259.25
258.91
258.83
258.12
258.26
257.98
257.99
258.32
257.74
260.18
260.07
260.19
260.84
260.33
260.64
257.61
258.16
255.85
254.63
254.43
253.3
254.37
253.38
253.89
250.59
250.28
251.1
251.87
251.88
252.21
251.97
251.52
253.28
258.68
258.63
258.42
259.92
259.47
260.06
258.57
259.23
259.08
258.7
259.24
259.14
258.33
258.18
258.17
258.56
258.66
258.63
259.48
259.59
260.9
260.81
260.16
259.48
261.04
260.82
260.83
261.38
261.4
261.68
261.16
261.6
260.75
261.27
261.45
261.73
260.38
260.5
260.57
258.69
257.28
256.87
254.41
255.9
254.81
255.53
254.0
257.84
260.62
261.98
261.99
262.57
261.88
262.1
259.02
258.31
255.66
255.38
255.49
255.94
255.4
254.55
254.81
253.94
254.24
254.36
254.81
255.19
257.42
257.27
256.29
258.1
262.18
261.89
261.86
263.88
263.28
262.89
258.42
257.97
255.16
254.92
254.59
254.89
254.94
255.16
255.43
254.81
253.72
253.49
252.68
252.5
253.06
253.32
254.34
255.29
261.63
261.22
261.45
263.08
262.63
262.4
256.32
256.21
250.85
251.65
252.29
252.47
251.92
251.17
251.31
250.5
251.09
250.42
249.95
250.17
252.53
252.28
254.06
255.76
259.38
259.45
259.72
262.0
262.11
262.24
259.15
259.54
257.13
257.08
257.14
257.17
256.62
255.51
255.16
253.11
251.42
251.0
249.94
250.21
252.38
253.09
254.35
256.67
260.15
260.74
261.23
262.89
263.77
264.02
261.34
260.05
257.2
258.44
256.01
255.28
254.01
252.97
255.17
254.88
253.64
252.29
249.37
250.63
249.53
249.94
251.52
254.13
259.95
260.95
261.03
262.98
262.8
262.9
259.0
258.7
254.9
252.86
251.7
252.39
249.94
250.33
249.89
248.41
249.01
249.35
248.75
249.18
250.35
248.72
248.61
253.68
258.66
259.67
260.1
261.93
261.94
261.89
258.79
259.1
255.51
255.59
254.42
254.76
252.88
251.99
250.9
248.82
250.49
250.64
249.82
249.28
249.39
248.53
248.83
253.32
258.05
258.42
258.56
259.4
259.11
259.22
255.96
256.13
253.64
253.7
253.71
252.06
250.12
249.08
249.76
250.72
248.95
248.48
246.73
246.43
248.05
248.27
248.9
249.63
255.58
255.92
256.1
258.25
258.26
257.48
253.46
252.8
250.04
249.72
248.75
248.78
247.92
247.08
247.47
245.98
244.43
244.04
243.55
243.66
245.29
245.68
248.11
249.4
254.72
255.22
255.56
258.76
259.14
259.33
254.13
254.66
251.12
249.72
249.57
249.19
247.27
246.54
247.34
247.75
248.14
248.64
249.23
249.74
